AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
601896351.000,601896311.788,00061M00:00:04.298,00060 23:07:40,2019-027T21:25:44.635Z,4.624,,295.386,0.1,101,201.897,199.136,195.146,0.1,1000,,,,,,,,,,
601896356.000,601896316.788,00061M00:00:09.165,00060 23:07:45,2019-027T21:25:49.635Z,,,,,,,,,,,2.166,,290.643,0.1,100,199.900,198.784,196.365,0.1,1000
601896361.000,601896321.788,00061M00:00:14.031,00060 23:07:50,2019-027T21:25:54.635Z,4.627,,295.386,0.1,101,201.793,199.065,195.197,0.1,1000,,,,,,,,,,
601896366.000,601896326.788,00061M00:00:18.897,00060 23:07:55,2019-027T21:25:59.635Z,,,,,,,,,,,1.998,,295.595,0.1,100,199.920,198.797,196.260,0.1,1000
601896371.000,601896331.788,00061M00:00:23.763,00060 23:08:00,2019-027T21:26:04.635Z,4.456,,300.397,0.1,101,201.800,199.065,195.081,0.1,1000,,,,,,,,,,
601896376.000,601896336.788,00061M00:00:28.630,00060 23:08:05,2019-027T21:26:09.635Z,,,,,,,,,,,2.331,,295.595,0.1,100,200.103,198.816,196.279,0.1,1000
601896381.000,601896341.788,00061M00:00:33.496,00060 23:08:09,2019-027T21:26:14.635Z,4.956,,295.386,0.1,101,201.781,199.078,195.178,0.1,1000,,,,,,,,,,
601896386.000,601896346.787,00061M00:00:38.361,00060 23:08:14,2019-027T21:26:19.634Z,,,,,,,,,,,2.332,,295.595,0.1,100,199.996,198.841,196.329,0.1,1000
601896391.000,601896351.787,00061M00:00:43.227,00060 23:08:19,2019-027T21:26:24.634Z,4.791,,295.386,0.1,101,201.898,199.092,195.173,0.1,1000,,,,,,,,,,
601896396.000,601896356.787,00061M00:00:48.094,00060 23:08:24,2019-027T21:26:29.635Z,,,,,,,,,,,2.164,,295.595,0.1,100,200.043,198.862,196.275,0.1,1000
601896401.000,601896361.787,00061M00:00:52.960,00060 23:08:29,2019-027T21:26:34.635Z,5.448,,295.386,0.1,101,201.819,199.065,195.107,0.1,1000,,,,,,,,,,
601896406.000,601896366.787,00061M00:00:57.826,00060 23:08:34,2019-027T21:26:39.635Z,,,,,,,,,,,2.331,,290.643,0.1,100,199.941,198.805,196.286,0.1,1000
