AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
600298369.000,600298360.520,00043M00:00:04.789,00042 23:08:23,2019-009T09:33:10.748Z,5.490,,275.359,0.1,101,199.837,196.659,192.499,0.1,1000,0.651,,135.432,0.1,101,197.547,196.305,193.320,0.1,1000
600298379.000,600298370.520,00043M00:00:14.522,00042 23:08:33,2019-009T09:33:20.748Z,6.140,,275.359,0.1,101,199.759,196.614,192.557,0.1,1000,1.947,,285.690,0.1,100,197.496,196.274,193.407,0.1,1000
600298389.000,600298380.520,00043M00:00:24.254,00042 23:08:43,2019-009T09:33:30.748Z,5.657,,270.357,0.1,101,199.809,196.587,192.562,0.1,1000,0.645,,150.571,0.1,101,197.397,196.269,193.377,0.1,1000
600298399.000,600298390.520,00043M00:00:33.987,00042 23:08:52,2019-009T09:33:40.748Z,5.326,,275.359,0.1,101,199.753,196.589,192.454,0.1,1000,0.645,,160.644,0.1,101,197.414,196.205,193.295,0.1,1000
600298409.000,600298400.520,00043M00:00:43.719,00042 23:09:02,2019-009T09:33:50.748Z,5.334,,270.357,0.1,101,199.805,196.614,192.576,0.1,1000,,,,0.1,100,197.441,196.238,193.321,0.1,1000
600298419.000,600298410.520,00043M00:00:53.451,00042 23:09:12,2019-009T09:34:00.748Z,6.628,,275.359,0.1,101,199.751,196.594,192.613,0.1,1000,,,,0.1,100,197.537,196.251,193.341,0.1,1000
600298429.000,600298420.519,00043M00:01:03.183,00042 23:09:22,2019-009T09:34:10.747Z,4.843,,275.359,0.1,101,199.753,196.569,192.479,0.1,1000,,,,0.1,100,197.587,196.264,193.335,0.1,1000
600298439.000,600298430.519,00043M00:01:12.915,00042 23:09:31,2019-009T09:34:20.747Z,4.519,,270.357,0.1,101,199.560,196.505,192.434,0.1,1000,,,,0.1,100,197.455,196.233,193.285,0.1,1000
600298449.000,600298440.519,00043M00:01:22.648,00042 23:09:41,2019-009T09:34:30.747Z,5.324,,270.357,0.1,101,199.671,196.455,192.391,0.1,1000,0.484,,165.677,0.1,101,197.362,196.227,193.267,0.1,1000
600298459.000,600298450.519,00043M00:01:32.380,00042 23:09:51,2019-009T09:34:40.747Z,5.160,,270.357,0.1,101,199.629,196.510,192.350,0.1,1000,1.139,,165.488,0.1,101,197.538,196.265,193.280,0.1,1000
600298469.000,600298460.519,00043M00:01:42.113,00042 23:10:00,2019-009T09:34:50.747Z,5.319,,270.357,0.1,101,199.727,196.408,192.312,0.1,1000,,,,0.1,100,197.437,196.215,193.192,0.1,1000
600298479.000,600298470.519,00043M00:01:51.845,00042 23:10:10,2019-009T09:35:00.747Z,4.191,,265.357,0.1,101,199.740,196.421,192.306,0.1,1000,0.483,,160.644,0.1,101,197.407,196.172,193.225,0.1,1000
600298489.000,600298480.519,00043M00:02:01.578,00042 23:10:20,2019-009T09:35:10.747Z,4.187,,270.591,0.1,101,199.650,196.376,192.171,0.1,1000,,,,0.1,100,197.401,196.135,193.194,0.1,1000
600298499.000,600298490.519,00043M00:02:11.310,00042 23:10:30,2019-009T09:35:20.747Z,4.026,,265.357,0.1,101,199.605,196.376,192.209,0.1,1000,,,,0.1,100,197.394,196.147,193.112,0.1,1000
600298509.000,600298500.518,00043M00:02:21.042,00042 23:10:39,2019-009T09:35:30.746Z,5.630,,270.357,0.1,101,199.727,196.344,192.132,0.1,1000,,,,0.1,100,197.394,196.153,193.162,0.1,1000
600298519.000,600298510.518,00043M00:02:30.774,00042 23:10:49,2019-009T09:35:40.746Z,4.184,,270.591,0.1,101,199.560,196.273,192.100,0.1,1000,0.651,,180.495,0.1,100,197.371,196.123,193.170,0.1,1000
600298529.000,600298520.518,00043M00:02:40.507,00042 23:10:59,2019-009T09:35:50.746Z,6.439,,270.357,0.1,101,199.697,196.364,192.198,0.1,1000,,,,0.1,100,197.446,196.167,193.201,0.1,1000
600298539.000,600298530.518,00043M00:02:50.239,00042 23:11:09,2019-009T09:36:00.746Z,6.277,,265.357,0.1,101,199.613,196.313,192.166,0.1,1000,1.138,,185.492,0.1,100,197.389,196.098,193.132,0.1,1000
600298549.000,600298540.518,00043M00:02:59.971,00042 23:11:18,2019-009T09:36:10.746Z,5.634,,265.357,0.1,101,199.651,196.345,192.179,0.1,1000,0.651,,210.455,0.1,100,197.359,196.156,193.184,0.1,1000
600298559.000,600298550.518,00043M00:03:09.704,00042 23:11:28,2019-009T09:36:20.746Z,5.470,,275.359,0.1,101,199.608,196.379,192.167,0.1,1000,,,,0.1,100,197.435,196.168,193.146,0.1,1000
600298569.000,600298560.518,00043M00:03:19.436,00042 23:11:38,2019-009T09:36:30.746Z,4.184,,265.357,0.1,101,199.600,196.352,192.153,0.1,1000,0.651,,165.302,0.1,101,197.303,196.087,193.115,0.1,1000
600298579.000,600298570.518,00043M00:03:29.169,00042 23:11:47,2019-009T09:36:40.747Z,6.278,,275.359,0.1,101,199.627,196.366,192.231,0.1,1000,,,,0.1,100,197.367,196.119,193.091,0.1,1000
600298589.000,600298580.518,00043M00:03:38.901,00042 23:11:57,2019-009T09:36:50.747Z,4.990,,265.357,0.1,101,199.664,196.371,192.185,0.1,1000,,,,0.1,100,197.361,196.126,193.079,0.1,1000
600298599.000,600298590.517,00043M00:03:48.633,00042 23:12:07,2019-009T09:37:00.746Z,5.796,,270.357,0.1,101,199.645,196.352,192.236,0.1,1000,,,,0.1,100,197.318,196.127,193.136,0.1,1000
