AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
604559590.000,604559565.216,00091M00:00:04.658,00090 23:11:23,2019-058T17:13:22.324Z,,,,,,,,,,,,,,0.1,100,196.260,195.138,192.192,0.1,1000
604559595.000,604559570.216,00091M00:00:09.524,00090 23:11:28,2019-058T17:13:27.324Z,3.023,,280.363,0.1,101,200.095,196.814,191.226,0.1,1000,,,,,,,,,,
604559600.000,604559575.216,00091M00:00:14.390,00090 23:11:32,2019-058T17:13:32.324Z,,,,,,,,,,,,,,0.1,100,196.310,195.132,192.267,0.1,1000
604559605.000,604559580.216,00091M00:00:19.257,00090 23:11:37,2019-058T17:13:37.324Z,2.865,,275.359,0.1,101,199.979,196.749,191.220,0.1,1000,,,,,,,,,,
604559610.000,604559585.216,00091M00:00:24.123,00090 23:11:42,2019-058T17:13:42.324Z,,,,,,,,,,,,,,0.1,100,196.142,195.058,192.237,0.1,1000
604559615.000,604559590.216,00091M00:00:28.989,00090 23:11:47,2019-058T17:13:47.324Z,2.546,,275.359,0.1,101,199.979,196.724,191.194,0.1,1000,,,,,,,,,,
604559620.000,604559595.216,00091M00:00:33.855,00090 23:11:52,2019-058T17:13:52.324Z,,,,,,,,,,,,,,0.1,100,196.247,195.026,192.261,0.1,1000
604559625.000,604559600.216,00091M00:00:38.722,00090 23:11:57,2019-058T17:13:57.324Z,3.184,,275.359,0.1,101,200.049,196.775,191.252,0.1,1000,,,,,,,,,,
604559630.000,604559605.216,00091M00:00:43.588,00090 23:12:02,2019-058T17:14:02.324Z,,,,,,,,,,,,,,0.1,100,196.197,195.088,192.211,0.1,1000
604559635.000,604559610.216,00091M00:00:48.454,00090 23:12:06,2019-058T17:14:07.324Z,2.707,,280.363,0.1,101,200.062,196.769,191.284,0.1,1000,,,,,,,,,,
