AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
606956499.000,606956489.223,00118M00:00:00.982,00117 23:18:23,2019-086T11:02:10.135Z,,,,,,,,,,,2.256,,290.643,0.1,100,196.371,195.317,192.765,0.1,1000
606956504.000,606956494.223,00118M00:00:05.848,00117 23:18:28,2019-086T11:02:15.135Z,3.531,,285.369,0.1,101,199.645,196.565,191.981,0.1,1000,,,,,,,,,,
606956509.000,606956499.223,00118M00:00:10.715,00117 23:18:32,2019-086T11:02:20.135Z,,,,,,,,,,,2.094,,285.690,0.1,100,196.352,195.324,192.771,0.1,1000
606956514.000,606956504.223,00118M00:00:15.581,00117 23:18:37,2019-086T11:02:25.135Z,3.851,,280.363,0.1,101,199.671,196.488,191.955,0.1,1000,,,,,,,,,,
606956519.000,606956509.223,00118M00:00:20.447,00117 23:18:42,2019-086T11:02:30.135Z,,,,,,,,,,,1.933,,290.643,0.1,100,196.352,195.305,192.740,0.1,1000
606956524.000,606956514.223,00118M00:00:25.313,00117 23:18:47,2019-086T11:02:35.135Z,4.328,,280.363,0.1,101,199.632,196.495,191.859,0.1,1000,,,,,,,,,,
606956529.000,606956519.223,00118M00:00:30.180,00117 23:18:52,2019-086T11:02:40.135Z,,,,,,,,,,,2.091,,290.643,0.1,100,196.390,195.242,192.583,0.1,1000
606956534.000,606956524.223,00118M00:00:35.046,00117 23:18:57,2019-086T11:02:45.135Z,3.847,,280.363,0.1,101,199.677,196.488,191.865,0.1,1000,,,,,,,,,,
606956539.000,606956529.223,00118M00:00:39.912,00117 23:19:02,2019-086T11:02:50.135Z,,,,,,,,,,,1.930,,290.643,0.1,100,196.259,195.218,192.604,0.1,1000
606956544.000,606956534.223,00118M00:00:44.778,00117 23:19:07,2019-086T11:02:55.135Z,3.687,,280.363,0.1,101,199.645,196.520,191.865,0.1,1000,,,,,,,,,,
606956549.000,606956539.223,00118M00:00:49.645,00117 23:19:11,2019-086T11:03:00.135Z,,,,,,,,,,,2.412,,290.643,0.1,100,196.333,195.255,192.565,0.1,1000
606956554.000,606956544.222,00118M00:00:54.510,00117 23:19:16,2019-086T11:03:05.134Z,4.168,,280.363,0.1,101,199.787,196.546,191.884,0.1,1000,,,,,,,,,,
606956559.000,606956549.222,00118M00:00:59.376,00117 23:19:21,2019-086T11:03:10.134Z,,,,,,,,,,,1.768,,290.643,0.1,100,196.423,195.294,192.541,0.1,1000
606956564.000,606956554.222,00118M00:01:04.242,00117 23:19:26,2019-086T11:03:15.134Z,3.685,,280.363,0.1,101,199.742,196.553,191.833,0.1,1000,,,,,,,,,,
606956569.000,606956559.222,00118M00:01:09.108,00117 23:19:31,2019-086T11:03:20.134Z,,,,,,,,,,,2.090,,290.643,0.1,100,196.353,195.250,192.547,0.1,1000
606956574.000,606956564.222,00118M00:01:13.975,00117 23:19:36,2019-086T11:03:25.134Z,4.003,,280.363,0.1,101,199.819,196.495,191.782,0.1,1000,,,,,,,,,,
606956579.000,606956569.222,00118M00:01:18.841,00117 23:19:41,2019-086T11:03:30.134Z,,,,,,,,,,,2.089,,290.643,0.1,100,196.284,195.218,192.522,0.1,1000
606956584.000,606956574.222,00118M00:01:23.707,00117 23:19:45,2019-086T11:03:35.134Z,4.483,,280.363,0.1,101,199.606,196.450,191.769,0.1,1000,,,,,,,,,,
606956589.000,606956579.222,00118M00:01:28.573,00117 23:19:50,2019-086T11:03:40.134Z,,,,,,,,,,,2.088,,285.690,0.1,100,196.284,195.212,192.528,0.1,1000
606956594.000,606956584.222,00118M00:01:33.440,00117 23:19:55,2019-086T11:03:45.134Z,3.999,,280.363,0.1,101,199.606,196.450,191.692,0.1,1000,,,,,,,,,,
606956599.000,606956589.222,00118M00:01:38.306,00117 23:20:00,2019-086T11:03:50.134Z,,,,,,,,,,,2.087,,290.643,0.1,100,196.380,195.207,192.461,0.1,1000
606956604.000,606956594.222,00118M00:01:43.172,00117 23:20:05,2019-086T11:03:55.134Z,3.680,,280.363,0.1,101,199.705,196.483,191.719,0.1,1000,,,,,,,,,,
606956609.000,606956599.222,00118M00:01:48.038,00117 23:20:10,2019-086T11:04:00.134Z,,,,,,,,,,,2.087,,285.690,0.1,100,196.221,195.200,192.466,0.1,1000
606956614.000,606956604.222,00118M00:01:52.905,00117 23:20:15,2019-086T11:04:05.134Z,3.997,,275.359,0.1,101,199.606,196.372,191.621,0.1,1000,,,,,,,,,,
606956619.000,606956609.221,00118M00:01:57.770,00117 23:20:20,2019-086T11:04:10.133Z,,,,,,,,,,,2.088,,290.643,0.1,100,196.134,195.126,192.480,0.1,1000
606956624.000,606956614.221,00118M00:02:02.636,00117 23:20:24,2019-086T11:04:15.133Z,3.516,,275.359,0.1,101,199.632,196.327,191.582,0.1,1000,,,,,,,,,,
606956629.000,606956619.221,00118M00:02:07.502,00117 23:20:29,2019-086T11:04:20.133Z,,,,,,,,,,,2.729,,290.643,0.1,100,196.284,195.162,192.447,0.1,1000
606956634.000,606956624.221,00118M00:02:12.368,00117 23:20:34,2019-086T11:04:25.133Z,4.954,,280.363,0.1,101,199.526,196.349,191.604,0.1,1000,,,,,,,,,,
606956639.000,606956629.221,00118M00:02:17.235,00117 23:20:39,2019-086T11:04:30.133Z,,,,,,,,,,,1.927,,290.643,0.1,100,196.279,195.176,192.473,0.1,1000
606956644.000,606956634.221,00118M00:02:22.101,00117 23:20:44,2019-086T11:04:35.133Z,4.316,,280.363,0.1,101,199.516,196.353,191.640,0.1,1000,,,,,,,,,,
606956649.000,606956639.221,00118M00:02:26.967,00117 23:20:49,2019-086T11:04:40.133Z,,,,,,,,,,,2.087,,285.690,0.1,100,196.199,195.171,192.462,0.1,1000
606956654.000,606956644.221,00118M00:02:31.833,00117 23:20:54,2019-086T11:04:45.133Z,3.836,,280.363,0.1,101,199.505,196.322,191.635,0.1,1000,,,,,,,,,,
606956659.000,606956649.221,00118M00:02:36.700,00117 23:20:58,2019-086T11:04:50.133Z,,,,,,,,,,,1.926,,290.643,0.1,100,196.362,195.158,192.425,0.1,1000
606956664.000,606956654.221,00118M00:02:41.566,00117 23:21:03,2019-086T11:04:55.133Z,3.677,,275.359,0.1,101,199.666,196.341,191.622,0.1,1000,,,,,,,,,,
606956669.000,606956659.221,00118M00:02:46.432,00117 23:21:08,2019-086T11:05:00.133Z,,,,,,,,,,,1.926,,290.643,0.1,100,196.292,195.126,192.442,0.1,1000
606956674.000,606956664.221,00118M00:02:51.298,00117 23:21:13,2019-086T11:05:05.133Z,3.836,,275.359,0.1,101,199.519,196.330,191.604,0.1,1000,,,,,,,,,,
606956679.000,606956669.221,00118M00:02:56.165,00117 23:21:18,2019-086T11:05:10.133Z,,,,,,,,,,,2.085,,290.643,0.1,100,196.325,195.133,192.381,0.1,1000
606956684.000,606956674.220,00118M00:03:01.030,00117 23:21:23,2019-086T11:05:15.132Z,3.832,,280.363,0.1,101,199.577,196.368,191.546,0.1,1000,,,,,,,,,,
606956689.000,606956679.220,00118M00:03:05.896,00117 23:21:28,2019-086T11:05:20.132Z,,,,,,,,,,,2.084,,285.690,0.1,100,196.343,195.146,192.375,0.1,1000
606956694.000,606956684.220,00118M00:03:10.762,00117 23:21:33,2019-086T11:05:25.132Z,3.674,,280.363,0.1,101,199.685,196.309,191.584,0.1,1000,,,,,,,,,,
606956699.000,606956689.220,00118M00:03:15.628,00117 23:21:37,2019-086T11:05:30.132Z,,,,,,,,,,,2.566,,285.690,0.1,100,196.167,195.120,192.400,0.1,1000
606956704.000,606956694.220,00118M00:03:20.495,00117 23:21:42,2019-086T11:05:35.132Z,4.631,,280.363,0.1,101,199.552,196.298,191.559,0.1,1000,,,,,,,,,,
606956709.000,606956699.220,00118M00:03:25.361,00117 23:21:47,2019-086T11:05:40.132Z,,,,,,,,,,,1.924,,285.690,0.1,100,196.306,195.177,192.387,0.1,1000
606956714.000,606956704.220,00118M00:03:30.227,00117 23:21:52,2019-086T11:05:45.132Z,3.355,,280.363,0.1,101,199.614,196.354,191.603,0.1,1000,,,,,,,,,,
606956719.000,606956709.220,00118M00:03:35.093,00117 23:21:57,2019-086T11:05:50.132Z,,,,,,,,,,,2.085,,290.643,0.1,100,196.167,195.089,192.381,0.1,1000
606956724.000,606956714.220,00118M00:03:39.960,00117 23:22:02,2019-086T11:05:55.132Z,4.313,,280.363,0.1,101,199.595,196.284,191.584,0.1,1000,,,,,,,,,,
606956729.000,606956719.220,00118M00:03:44.826,00117 23:22:07,2019-086T11:06:00.132Z,,,,,,,,,,,,,,0.1,100,196.181,195.071,192.357,0.1,1000
606956734.000,606956724.220,00118M00:03:49.692,00117 23:22:11,2019-086T11:06:05.132Z,3.831,,280.363,0.1,101,199.627,196.367,191.519,0.1,1000,,,,,,,,,,
606956739.000,606956729.220,00118M00:03:54.558,00117 23:22:16,2019-086T11:06:10.132Z,,,,,,,,,,,2.084,,290.643,0.1,100,196.212,195.021,192.363,0.1,1000
606956744.000,606956734.220,00118M00:03:59.425,00117 23:22:21,2019-086T11:06:15.132Z,3.990,,280.363,0.1,101,199.647,196.309,191.506,0.1,1000,,,,,,,,,,
606956749.000,606956739.219,00118M00:04:04.290,00117 23:22:26,2019-086T11:06:20.131Z,,,,,,,,,,,1.925,,290.643,0.1,100,196.137,195.059,192.395,0.1,1000
606956754.000,606956744.219,00118M00:04:09.156,00117 23:22:31,2019-086T11:06:25.131Z,4.468,,280.363,0.1,101,199.500,196.175,191.488,0.1,1000,,,,,,,,,,
606956759.000,606956749.219,00118M00:04:14.022,00117 23:22:36,2019-086T11:06:30.131Z,,,,,,,,,,,2.084,,295.595,0.1,100,196.175,195.071,192.345,0.1,1000
606956764.000,606956754.219,00118M00:04:18.888,00117 23:22:41,2019-086T11:06:35.131Z,4.785,,280.363,0.1,101,199.513,196.227,191.456,0.1,1000,,,,,,,,,,
606956769.000,606956759.219,00118M00:04:23.755,00117 23:22:46,2019-086T11:06:40.131Z,,,,,,,,,,,2.084,,290.643,0.1,100,196.126,195.035,192.334,0.1,1000
606956774.000,606956764.219,00118M00:04:28.621,00117 23:22:50,2019-086T11:06:45.132Z,3.671,,280.363,0.1,101,199.481,196.253,191.527,0.1,1000,,,,,,,,,,
606956779.000,606956769.219,00118M00:04:33.487,00117 23:22:55,2019-086T11:06:50.132Z,,,,,,,,,,,2.084,,290.643,0.1,100,196.100,195.066,192.365,0.1,1000
606956784.000,606956774.219,00118M00:04:38.353,00117 23:23:00,2019-086T11:06:55.132Z,3.831,,280.363,0.1,101,199.365,196.227,191.540,0.1,1000,,,,,,,,,,
606956789.000,606956779.219,00118M00:04:43.220,00117 23:23:05,2019-086T11:07:00.132Z,,,,,,,,,,,1.923,,295.595,0.1,100,196.202,195.011,192.279,0.1,1000
606956794.000,606956784.219,00118M00:04:48.086,00117 23:23:10,2019-086T11:07:05.132Z,5.106,,275.359,0.1,101,199.468,196.265,191.482,0.1,1000,,,,,,,,,,
606956799.000,606956789.219,00118M00:04:52.952,00117 23:23:15,2019-086T11:07:10.132Z,,,,,,,,,,,2.241,,285.690,0.1,100,196.076,195.011,192.260,0.1,1000
606956804.000,606956794.219,00118M00:04:57.818,00117 23:23:20,2019-086T11:07:15.132Z,4.789,,280.363,0.1,101,199.489,196.209,191.554,0.1,1000,,,,,,,,,,
