AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
601630021.000,601629986.702,00058M00:00:04.519,00057 23:07:37,2019-024T19:26:59.130Z,5.433,,300.472,0.1,101,202.272,199.440,195.565,0.1,1000,2.984,,290.643,0.1,100,200.356,199.233,196.793,0.1,1000
601630031.000,601629996.702,00058M00:00:14.251,00057 23:07:47,2019-024T19:27:09.130Z,6.243,,300.397,0.1,101,202.158,199.435,195.566,0.1,1000,3.314,,290.643,0.1,100,200.381,199.270,196.756,0.1,1000
601630041.000,601630006.702,00058M00:00:23.983,00057 23:07:57,2019-024T19:27:19.130Z,5.092,,305.408,0.1,101,202.214,199.453,195.559,0.1,1000,3.809,,290.643,0.1,100,200.432,199.252,196.706,0.1,1000
601630051.000,601630016.701,00058M00:00:33.715,00057 23:08:06,2019-024T19:27:29.129Z,5.095,,300.397,0.1,101,202.027,199.414,195.604,0.1,1000,2.648,,290.643,0.1,100,200.356,199.252,196.637,0.1,1000
601630061.000,601630026.701,00058M00:00:43.447,00057 23:08:16,2019-024T19:27:39.129Z,4.763,,300.397,0.1,101,202.137,199.401,195.546,0.1,1000,3.146,,290.643,0.1,100,200.446,199.240,196.694,0.1,1000
601630071.000,601630036.701,00058M00:00:53.180,00057 23:08:26,2019-024T19:27:49.129Z,5.755,,305.408,0.1,101,202.150,199.388,195.655,0.1,1000,2.817,,295.595,0.1,100,200.389,199.209,196.738,0.1,1000
601630081.000,601630046.701,00058M00:01:02.912,00057 23:08:36,2019-024T19:27:59.129Z,5.433,,300.472,0.1,101,202.145,199.383,195.573,0.1,1000,2.981,,290.643,0.1,100,200.307,199.165,196.694,0.1,1000
601630091.000,601630056.701,00058M00:01:12.645,00057 23:08:45,2019-024T19:28:09.129Z,4.929,,300.397,0.1,101,202.125,199.344,195.586,0.1,1000,3.310,,290.643,0.1,100,200.334,199.128,196.658,0.1,1000
601630101.000,601630066.700,00058M00:01:22.376,00057 23:08:55,2019-024T19:28:19.128Z,4.924,,300.397,0.1,101,202.184,199.357,195.476,0.1,1000,2.317,,290.643,0.1,100,200.302,199.166,196.645,0.1,1000
601630111.000,601630076.700,00058M00:01:32.109,00057 23:09:05,2019-024T19:28:29.128Z,5.582,,295.386,0.1,101,202.113,199.325,195.489,0.1,1000,3.309,,285.690,0.1,100,200.302,199.141,196.633,0.1,1000
