AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
600564699.000,600564685.613,00046M00:00:04.583,00045 23:08:05,2019-012T11:31:56.269Z,2.889,,300.472,0.1,101,201.690,198.767,194.443,0.1,1000,,,,,,,,,,
600564704.000,600564690.613,00046M00:00:09.450,00045 23:08:10,2019-012T11:32:01.269Z,,,,,,,,,,,2.107,,330.256,0.1,100,199.577,198.491,195.956,0.1,1000
600564709.000,600564695.613,00046M00:00:14.316,00045 23:08:15,2019-012T11:32:06.269Z,1.921,,310.420,0.1,101,201.664,198.754,194.417,0.1,1000,,,,,,,,,,
600564714.000,600564700.613,00046M00:00:19.182,00045 23:08:20,2019-012T11:32:11.269Z,,,,,,,,,,,2.105,,330.256,0.1,100,199.546,198.512,195.857,0.1,1000
600564719.000,600564705.613,00046M00:00:24.048,00045 23:08:25,2019-012T11:32:16.269Z,2.570,,300.472,0.1,101,201.656,198.766,194.513,0.1,1000,,,,,,,,,,
600564724.000,600564710.613,00046M00:00:28.914,00045 23:08:30,2019-012T11:32:21.269Z,,,,,,,,,,,2.107,,335.208,0.1,100,199.623,198.462,195.946,0.1,1000
600564729.000,600564715.613,00046M00:00:33.781,00045 23:08:34,2019-012T11:32:26.269Z,3.044,,300.397,0.1,101,201.600,198.754,194.495,0.1,1000,,,,,,,,,,
600564734.000,600564720.612,00046M00:00:38.646,00045 23:08:39,2019-012T11:32:31.268Z,,,,,,,,,,,2.106,,330.256,0.1,100,199.591,198.505,195.914,0.1,1000
600564739.000,600564725.612,00046M00:00:43.512,00045 23:08:44,2019-012T11:32:36.268Z,2.886,,300.397,0.1,101,201.677,198.761,194.540,0.1,1000,,,,,,,,,,
600564744.000,600564730.612,00046M00:00:48.378,00045 23:08:49,2019-012T11:32:41.268Z,,,,,,,,,,,1.782,,290.643,0.1,100,199.541,198.494,195.915,0.1,1000
