AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
604849850.000,604849850.075,00094M06:28:43.188,00094 05:40:43,2019-062T01:51:27.642Z,,,,0.1,100,181.927,180.521,181.510,0.1,1000,,,,,,,,,,
604849860.000,604849860.075,00094M06:28:52.920,00094 05:40:53,2019-062T01:51:37.642Z,,,,0.1,101,181.382,180.459,181.382,0.1,1000,,,,,,,,,,
604849870.000,604849870.074,00094M06:29:02.652,00094 05:41:03,2019-062T01:51:47.641Z,,,,0.1,101,181.526,180.493,181.365,0.1,1000,,,,,,,,,,
604849880.000,604849880.074,00094M06:29:12.384,00094 05:41:12,2019-062T01:51:57.641Z,,,,0.1,101,181.391,180.431,181.315,0.1,1000,,,,,,,,,,
604849890.000,604849890.074,00094M06:29:22.117,00094 05:41:22,2019-062T01:52:07.641Z,,,,0.1,101,181.529,180.486,181.344,0.1,1000,,,,,,,,,,
604849900.000,604849900.073,00094M06:29:31.848,00094 05:41:32,2019-062T01:52:17.640Z,,,,0.1,101,181.452,180.568,181.425,0.1,1000,,,,,,,,,,
604849910.000,604849910.073,00094M06:29:41.581,00094 05:41:42,2019-062T01:52:27.640Z,,,,0.1,101,181.378,180.480,181.408,0.1,1000,,,,,,,,,,
604849920.000,604849920.073,00094M06:29:51.313,00094 05:41:51,2019-062T01:52:37.640Z,,,,0.1,101,181.376,180.514,181.449,0.1,1000,,,,,,,,,,
604849930.000,604849930.073,00094M06:30:01.046,00094 05:42:01,2019-062T01:52:47.640Z,,,,0.1,101,181.423,180.533,181.377,0.1,1000,,,,,,,,,,
604849939.000,604849939.072,00094M06:30:09.804,00094 05:42:10,2019-062T01:52:56.639Z,,,,,,,,,,,,,,0.1,100,181.293,180.697,181.270,0.1,1000
604849940.000,604849940.072,00094M06:30:10.777,00094 05:42:11,2019-062T01:52:57.639Z,,,,0.1,101,181.561,180.643,181.384,0.1,1000,,,,,,,,,,
604849949.000,604849949.072,00094M06:30:19.536,00094 05:42:20,2019-062T01:53:06.639Z,,,,,,,,,,,,,,0.1,101,180.893,180.668,181.247,0.1,1000
604849950.000,604849950.072,00094M06:30:20.510,00094 05:42:21,2019-062T01:53:07.639Z,,,,0.1,101,181.571,180.605,181.449,0.1,1000,,,,,,,,,,
604849959.000,604849959.072,00094M06:30:29.269,00094 05:42:29,2019-062T01:53:16.639Z,,,,,,,,,,,,,,0.1,101,180.953,180.764,181.401,0.1,1000
604849960.000,604849960.072,00094M06:30:30.242,00094 05:42:30,2019-062T01:53:17.639Z,,,,0.1,101,181.632,180.657,181.468,0.1,1000,,,,,,,,,,
604849969.000,604849969.071,00094M06:30:39.000,00094 05:42:39,2019-062T01:53:26.638Z,,,,,,,,,,,,,,0.1,100,180.973,180.775,181.303,0.1,1000
604849970.000,604849970.071,00094M06:30:39.974,00094 05:42:40,2019-062T01:53:27.638Z,,,,0.1,101,,,,0.1,1000,,,,,,,,,,
604849979.000,604849979.071,00094M06:30:48.733,00094 05:42:49,2019-062T01:53:36.638Z,,,,,,,,,,,,,,0.1,100,,,,0.1,1000
604849980.000,604849980.071,00094M06:30:49.706,00094 05:42:50,2019-062T01:53:37.638Z,,,,0.1,100,,,,0.1,1000,,,,,,,,,,
604849989.000,604849989.071,00094M06:30:58.465,00094 05:42:59,2019-062T01:53:46.638Z,,,,,,,,,,,,,,0.1,100,,,,0.1,1000
604849990.000,604849990.071,00094M06:30:59.439,00094 05:42:59,2019-062T01:53:47.638Z,,,,0.1,000,,,,0.1,0000,,,,,,,,,,
604850000.000,604850000.071,00094M06:31:09.171,00094 05:43:09,2019-062T01:53:57.638Z,,,,0.1,100,,,,0.1,1000,,,,,,,,,,
604850005.000,604850005.070,00094M06:31:14.036,00094 05:43:14,2019-062T01:54:02.637Z,,,,,,,,,,,,,,0.1,100,,,,0.1,1000
604850010.000,604850010.070,00094M06:31:18.902,00094 05:43:19,2019-062T01:54:07.637Z,,,,0.1,100,,,,0.1,1000,,,,,,,,,,
604850015.000,604850015.070,00094M06:31:23.769,00094 05:43:24,2019-062T01:54:12.637Z,,,,,,,,,,,,,,0.1,100,,,,0.1,1000
604850020.000,604850020.070,00094M06:31:28.635,00094 05:43:29,2019-062T01:54:17.637Z,,,,0.1,100,,,,0.1,1000,,,,,,,,,,
604850025.000,604850025.070,00094M06:31:33.501,00094 05:43:34,2019-062T01:54:22.637Z,,,,,,,,,,,,,,0.1,100,180.964,180.868,181.446,0.1,1000
604850030.000,604850030.070,00094M06:31:38.367,00094 05:43:38,2019-062T01:54:27.637Z,,,,0.1,100,181.848,180.812,181.673,0.1,1000,,,,,,,,,,
604850035.000,604850035.070,00094M06:31:43.234,00094 05:43:43,2019-062T01:54:32.637Z,,,,,,,,,,,,,,0.1,100,180.971,180.857,181.440,0.1,1000
604850040.000,604850040.069,00094M06:31:48.099,00094 05:43:48,2019-062T01:54:37.636Z,,,,0.1,100,181.847,180.753,181.582,0.1,1000,,,,,,,,,,
604850045.000,604850045.069,00094M06:31:52.965,00094 05:43:53,2019-062T01:54:42.636Z,,,,,,,,,,,,,,0.1,100,180.962,180.850,181.425,0.1,1000
604850050.000,604850050.069,00094M06:31:57.831,00094 05:43:58,2019-062T01:54:47.636Z,,,,0.1,100,181.680,180.758,181.555,0.1,1000,,,,,,,,,,
604850055.000,604850055.069,00094M06:32:02.698,00094 05:44:03,2019-062T01:54:52.636Z,,,,,,,,,,,,,,0.1,100,181.016,180.818,181.374,0.1,1000
604850060.000,604850060.069,00094M06:32:07.564,00094 05:44:08,2019-062T01:54:57.636Z,,,,0.1,100,181.927,180.832,181.584,0.1,1000,,,,,,,,,,
604850065.000,604850065.069,00094M06:32:12.430,00094 05:44:12,2019-062T01:55:02.636Z,,,,,,,,,,,,,,0.1,100,181.079,180.900,181.423,0.1,1000
604850070.000,604850070.068,00094M06:32:17.295,00094 05:44:17,2019-062T01:55:07.635Z,,,,0.1,100,181.873,180.894,181.580,0.1,1000,,,,,,,,,,
604850075.000,604850075.068,00094M06:32:22.162,00094 05:44:22,2019-062T01:55:12.635Z,,,,,,,,,,,,,,0.1,100,181.078,180.926,181.386,0.1,1000
604850080.000,604850080.068,00094M06:32:27.028,00094 05:44:27,2019-062T01:55:17.635Z,,,,0.1,100,182.023,180.909,181.595,0.1,1000,,,,,,,,,,
604850085.000,604850085.068,00094M06:32:31.894,00094 05:44:32,2019-062T01:55:22.635Z,,,,,,,,,,,,,,0.1,100,181.130,180.910,181.375,0.1,1000
604850090.000,604850090.068,00094M06:32:36.760,00094 05:44:37,2019-062T01:55:27.635Z,,,,0.1,100,181.913,180.909,181.569,0.1,1000,,,,,,,,,,
604850095.000,604850095.068,00094M06:32:41.626,00094 05:44:42,2019-062T01:55:32.635Z,,,,,,,,,,,,,,0.1,100,181.183,180.982,181.552,0.1,1000
604850100.000,604850100.068,00094M06:32:46.493,00094 05:44:47,2019-062T01:55:37.635Z,,,,0.1,100,182.124,180.941,181.627,0.1,1000,,,,,,,,,,
604850105.000,604850105.067,00094M06:32:51.358,00094 05:44:51,2019-062T01:55:42.634Z,,,,,,,,,,,,,,0.1,100,181.299,181.011,181.525,0.1,1000
604850110.000,604850110.067,00094M06:32:56.224,00094 05:44:56,2019-062T01:55:47.634Z,,,,0.1,100,182.107,180.977,181.592,0.1,1000,,,,,,,,,,
604850115.000,604850115.067,00094M06:33:01.090,00094 05:45:01,2019-062T01:55:52.634Z,,,,,,,,,,,,,,0.1,100,181.171,180.972,181.516,0.1,1000
604850120.000,604850120.067,00094M06:33:05.957,00094 05:45:06,2019-062T01:55:57.634Z,,,,0.1,100,182.089,181.012,181.665,0.1,1000,,,,,,,,,,
604850125.000,604850125.067,00094M06:33:10.823,00094 05:45:11,2019-062T01:56:02.634Z,,,,,,,,,,,,,,0.1,100,181.344,181.070,181.575,0.1,1000
604850130.000,604850130.067,00094M06:33:15.689,00094 05:45:16,2019-062T01:56:07.634Z,,,,0.1,100,182.246,181.043,181.644,0.1,1000,,,,,,,,,,
604850135.000,604850135.067,00094M06:33:20.555,00094 05:45:21,2019-062T01:56:12.634Z,,,,,,,,,,,,,,0.1,100,181.292,181.057,181.574,0.1,1000
604850140.000,604850140.066,00094M06:33:25.421,00094 05:45:26,2019-062T01:56:17.633Z,,,,0.1,100,182.298,181.033,181.563,0.1,1000,,,,,,,,,,
604850145.000,604850145.066,00094M06:33:30.287,00094 05:45:30,2019-062T01:56:22.633Z,,,,,,,,,,,,,,0.1,100,181.366,181.056,181.535,0.1,1000
604850150.000,604850150.066,00094M06:33:35.153,00094 05:45:35,2019-062T01:56:27.633Z,,,,0.1,100,182.367,181.116,181.531,0.1,1000,,,,,,,,,,
604850155.000,604850155.066,00094M06:33:40.019,00094 05:45:40,2019-062T01:56:32.633Z,,,,,,,,,,,,,,0.1,100,181.394,181.098,181.576,0.1,1000
604850160.000,604850160.066,00094M06:33:44.885,00094 05:45:45,2019-062T01:56:37.633Z,,,,0.1,100,182.302,181.124,181.500,0.1,1000,,,,,,,,,,
604850165.000,604850165.066,00094M06:33:49.752,00094 05:45:50,2019-062T01:56:42.633Z,,,,,,,,,,,,,,0.1,100,181.438,181.142,181.526,0.1,1000
604850170.000,604850170.066,00094M06:33:54.618,00094 05:45:55,2019-062T01:56:47.633Z,,,,0.1,100,182.434,181.157,181.500,0.1,1000,,,,,,,,,,
604850175.000,604850175.065,00094M06:33:59.483,00094 05:46:00,2019-062T01:56:52.632Z,,,,,,,,,,,,,,0.1,100,181.436,181.147,181.481,0.1,1000
604850180.000,604850180.065,00094M06:34:04.349,00094 05:46:04,2019-062T01:56:57.632Z,,,,0.1,100,182.464,181.227,181.563,0.1,1000,,,,,,,,,,
604850185.000,604850185.065,00094M06:34:09.216,00094 05:46:09,2019-062T01:57:02.632Z,,,,,,,,,,,,,,0.1,100,181.555,181.166,181.481,0.1,1000
604850190.000,604850190.065,00094M06:34:14.082,00094 05:46:14,2019-062T01:57:07.632Z,,,,0.1,100,182.501,181.280,181.539,0.1,1000,,,,,,,,,,
604850195.000,604850195.065,00094M06:34:18.948,00094 05:46:19,2019-062T01:57:12.632Z,,,,,,,,,,,,,,0.1,100,181.599,181.204,181.531,0.1,1000
604850200.000,604850200.065,00094M06:34:23.814,00094 05:46:24,2019-062T01:57:17.632Z,,,,0.1,100,182.762,181.345,181.507,0.1,1000,,,,,,,,,,
604850205.000,604850205.065,00094M06:34:28.681,00094 05:46:29,2019-062T01:57:22.632Z,,,,,,,,,,,,,,0.1,100,181.706,181.299,181.532,0.1,1000
604850210.000,604850210.064,00094M06:34:33.546,00094 05:46:34,2019-062T01:57:27.631Z,,,,0.1,100,182.798,181.358,181.539,0.1,1000,,,,,,,,,,
604850215.000,604850215.064,00094M06:34:38.412,00094 05:46:39,2019-062T01:57:32.631Z,,,,,,,,,,,,,,0.1,100,181.731,181.324,181.469,0.1,1000
604850220.000,604850220.064,00094M06:34:43.278,00094 05:46:43,2019-062T01:57:37.631Z,,,,0.1,100,182.815,181.493,181.577,0.1,1000,,,,,,,,,,
604850225.000,604850225.064,00094M06:34:48.144,00094 05:46:48,2019-062T01:57:42.631Z,,,,,,,,,,,,,,0.1,100,181.677,181.284,181.472,0.1,1000
604850230.000,604850230.064,00094M06:34:53.011,00094 05:46:53,2019-062T01:57:47.631Z,,,,0.1,100,182.806,181.429,181.487,0.1,1000,,,,,,,,,,
604850235.000,604850235.064,00094M06:34:57.877,00094 05:46:58,2019-062T01:57:52.631Z,,,,,,,,,,,,,,0.1,100,181.651,181.333,181.514,0.1,1000
604850240.000,604850240.063,00094M06:35:02.742,00094 05:47:03,2019-062T01:57:57.630Z,,,,0.1,100,183.028,181.551,181.506,0.1,1000,,,,,,,,,,
604850245.000,604850245.063,00094M06:35:07.608,00094 05:47:08,2019-062T01:58:02.630Z,,,,,,,,,,,,,,0.1,100,181.697,181.410,181.547,0.1,1000
604850250.000,604850250.063,00094M06:35:12.475,00094 05:47:13,2019-062T01:58:07.630Z,,,,0.1,100,183.025,181.513,181.512,0.1,1000,,,,,,,,,,
604850255.000,604850255.063,00094M06:35:17.341,00094 05:47:17,2019-062T01:58:12.630Z,,,,,,,,,,,,,,0.1,100,181.899,181.543,181.517,0.1,1000
604850260.000,604850260.063,00094M06:35:22.207,00094 05:47:22,2019-062T01:58:17.630Z,,,,0.1,100,183.119,181.647,181.518,0.1,1000,,,,,,,,,,
604850265.000,604850265.063,00094M06:35:27.073,00094 05:47:27,2019-062T01:58:22.630Z,,,,,,,,,,,,,,0.1,100,181.951,181.458,181.495,0.1,1000
604850270.000,604850270.063,00094M06:35:31.940,00094 05:47:32,2019-062T01:58:27.630Z,,,,0.1,100,183.343,181.745,181.564,0.1,1000,,,,,,,,,,
604850275.000,604850275.062,00094M06:35:36.805,00094 05:47:37,2019-062T01:58:32.629Z,,,,,,,,,,,,,,0.1,100,181.896,181.578,181.583,0.1,1000
604850280.000,604850280.062,00094M06:35:41.671,00094 05:47:42,2019-062T01:58:37.629Z,,,,0.1,100,183.214,181.804,181.527,0.1,1000,,,,,,,,,,
604850285.000,604850285.062,00094M06:35:46.537,00094 05:47:47,2019-062T01:58:42.629Z,,,,,,,,,,,,,,0.1,100,181.967,181.600,181.548,0.1,1000
604850290.000,604850290.062,00094M06:35:51.404,00094 05:47:52,2019-062T01:58:47.629Z,,,,0.1,100,183.397,181.822,181.602,0.1,1000,,,,,,,,,,
604850295.000,604850295.062,00094M06:35:56.270,00094 05:47:56,2019-062T01:58:52.629Z,,,,,,,,,,,,,,0.1,100,182.037,181.651,181.605,0.1,1000
604850300.000,604850300.062,00094M06:36:01.136,00094 05:48:01,2019-062T01:58:57.629Z,,,,0.1,100,183.460,181.920,181.603,0.1,1000,,,,,,,,,,
604850305.000,604850305.062,00094M06:36:06.002,00094 05:48:06,2019-062T01:59:02.629Z,,,,,,,,,,,,,,0.1,100,182.152,181.666,181.614,0.1,1000
604850310.000,604850310.061,00094M06:36:10.867,00094 05:48:11,2019-062T01:59:07.628Z,,,,0.1,100,183.418,181.975,181.606,0.1,1000,,,,,,,,,,
604850315.000,604850315.061,00094M06:36:15.734,00094 05:48:16,2019-062T01:59:12.628Z,,,,,,,,,,,,,,0.1,100,182.017,181.669,181.592,0.1,1000
604850320.000,604850320.061,00094M06:36:20.600,00094 05:48:21,2019-062T01:59:17.628Z,,,,0.1,100,183.676,182.081,181.514,0.1,1000,,,,,,,,,,
604850325.000,604850325.061,00094M06:36:25.466,00094 05:48:26,2019-062T01:59:22.628Z,,,,,,,,,,,,,,0.1,100,182.044,181.715,181.575,0.1,1000
604850330.000,604850330.061,00094M06:36:30.332,00094 05:48:30,2019-062T01:59:27.628Z,,,,0.1,100,183.808,182.086,181.537,0.1,1000,,,,,,,,,,
604850335.000,604850335.061,00094M06:36:35.199,00094 05:48:35,2019-062T01:59:32.628Z,,,,,,,,,,,,,,0.1,100,182.235,181.774,181.596,0.1,1000
604850340.000,604850340.061,00094M06:36:40.065,00094 05:48:40,2019-062T01:59:37.628Z,,,,0.1,100,183.894,182.103,181.509,0.1,1000,,,,,,,,,,
604850345.000,604850345.060,00094M06:36:44.930,00094 05:48:45,2019-062T01:59:42.627Z,,,,,,,,,,,,,,0.1,100,182.174,181.790,181.605,0.1,1000
604850350.000,604850350.060,00094M06:36:49.796,00094 05:48:50,2019-062T01:59:47.628Z,,,,0.1,100,183.912,182.193,181.572,0.1,1000,,,,,,,,,,
604850355.000,604850355.060,00094M06:36:54.663,00094 05:48:55,2019-062T01:59:52.628Z,,,,,,,,,,,,,,0.1,100,182.335,181.881,181.659,0.1,1000
604850360.000,604850360.060,00094M06:36:59.529,00094 05:49:00,2019-062T01:59:57.628Z,,,,0.1,100,183.995,182.276,181.623,0.1,1000,,,,,,,,,,
604850365.000,604850365.060,00094M06:37:04.395,00094 05:49:05,2019-062T02:00:02.628Z,,,,,,,,,,,,,,0.1,100,182.263,181.835,181.531,0.1,1000
604850370.000,604850370.060,00094M06:37:09.261,00094 05:49:09,2019-062T02:00:07.628Z,,,,0.1,100,184.032,182.346,181.559,0.1,1000,,,,,,,,,,
604850375.000,604850375.060,00094M06:37:14.127,00094 05:49:14,2019-062T02:00:12.628Z,,,,,,,,,,,,,,0.1,100,182.316,181.862,181.546,0.1,1000
604850380.000,604850380.059,00094M06:37:18.993,00094 05:49:19,2019-062T02:00:17.627Z,,,,0.1,100,184.185,182.301,181.481,0.1,1000,,,,,,,,,,
604850385.000,604850385.059,00094M06:37:23.859,00094 05:49:24,2019-062T02:00:22.627Z,,,,,,,,,,,,,,0.1,100,182.324,181.934,181.536,0.1,1000
604850390.000,604850390.059,00094M06:37:28.725,00094 05:49:29,2019-062T02:00:27.627Z,,,,0.1,100,184.330,182.395,181.638,0.1,1000,,,,,,,,,,
604850395.000,604850395.059,00094M06:37:33.591,00094 05:49:34,2019-062T02:00:32.627Z,,,,,,,,,,,,,,0.1,100,182.410,181.882,181.546,0.1,1000
604850400.000,604850400.059,00094M06:37:38.458,00094 05:49:39,2019-062T02:00:37.627Z,,,,0.1,100,184.449,182.482,181.500,0.1,1000,,,,,,,,,,
604850405.000,604850405.059,00094M06:37:43.324,00094 05:49:43,2019-062T02:00:42.627Z,,,,,,,,,,,,,,0.1,100,182.451,181.967,181.569,0.1,1000
604850410.000,604850410.059,00094M06:37:48.190,00094 05:49:48,2019-062T02:00:47.627Z,,,,0.1,100,184.528,182.567,181.560,0.1,1000,,,,,,,,,,
604850415.000,604850415.058,00094M06:37:53.055,00094 05:49:53,2019-062T02:00:52.626Z,,,,,,,,,,,,,,0.1,100,182.430,181.989,181.591,0.1,1000
604850420.000,604850420.058,00094M06:37:57.922,00094 05:49:58,2019-062T02:00:57.626Z,,,,0.1,100,184.559,182.540,181.501,0.1,1000,,,,,,,,,,
604850425.000,604850425.058,00094M06:38:02.788,00094 05:50:03,2019-062T02:01:02.626Z,,,,,,,,,,,,,,0.1,100,182.401,181.954,181.587,0.1,1000
604850430.000,604850430.058,00094M06:38:07.654,00094 05:50:08,2019-062T02:01:07.626Z,,,,0.1,100,184.819,182.653,181.414,0.1,1000,,,,,,,,,,
