AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
599352676.000,599352676.076,00032M08:20:21.301,00032 07:30:19,2018-363T10:51:44.767Z,,,,0.1,100,197.286,196.354,197.440,0.1,1000,,,,,,,,,,
599352686.000,599352686.075,00032M08:20:31.032,00032 07:30:29,2018-363T10:51:54.766Z,,,,0.1,101,196.733,196.207,197.447,0.1,1000,,,,,,,,,,
599352696.000,599352696.075,00032M08:20:40.764,00032 07:30:39,2018-363T10:52:04.766Z,,,,0.1,101,196.880,196.353,197.554,0.1,1000,,,,,,,,,,
599352706.000,599352706.075,00032M08:20:50.497,00032 07:30:48,2018-363T10:52:14.766Z,,,,0.1,101,196.907,196.382,197.595,0.1,1000,,,,,,,,,,
599352716.000,599352716.074,00032M08:21:00.228,00032 07:30:58,2018-363T10:52:24.765Z,,,,0.1,101,196.946,196.460,197.686,0.1,1000,,,,,,,,,,
599352726.000,599352726.074,00032M08:21:09.961,00032 07:31:08,2018-363T10:52:34.765Z,,,,0.1,101,197.059,196.522,197.708,0.1,1000,,,,,,,,,,
599352736.000,599352736.074,00032M08:21:19.693,00032 07:31:17,2018-363T10:52:44.765Z,,,,0.1,101,197.065,196.572,197.829,0.1,1000,,,,,,,,,,
599352746.000,599352746.074,00032M08:21:29.426,00032 07:31:27,2018-363T10:52:54.765Z,,,,0.1,101,197.192,196.659,197.838,0.1,1000,,,,,,,,,,
599352756.000,599352756.073,00032M08:21:39.157,00032 07:31:37,2018-363T10:53:04.764Z,,,,0.1,101,197.281,196.772,197.996,0.1,1000,,,,,,,,,,
599352764.000,599352764.073,00032M08:21:46.943,00032 07:31:45,2018-363T10:53:12.764Z,,,,,,,,,,,,,,0.1,100,200.266,201.136,203.236,0.1,1000
599352766.000,599352766.073,00032M08:21:48.890,00032 07:31:47,2018-363T10:53:14.764Z,,,,0.1,101,197.373,196.855,198.047,0.1,1000,,,,,,,,,,
599352774.000,599352774.073,00032M08:21:56.676,00032 07:31:54,2018-363T10:53:22.764Z,,,,,,,,,,,,,,0.1,100,199.745,201.196,203.447,0.1,1000
599352776.000,599352776.073,00032M08:21:58.622,00032 07:31:56,2018-363T10:53:24.764Z,,,,0.1,101,197.362,196.932,198.155,0.1,1000,,,,,,,,,,
