AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
602872846.000,602872837.680,00072M00:00:04.044,00071 23:08:24,2019-039T04:41:12.058Z,3.786,,300.397,0.1,101,201.555,198.756,194.399,0.1,1000,,,,,,,,,,
602872848.000,602872839.680,00072M00:00:05.990,00071 23:08:25,2019-039T04:41:14.058Z,,,,,,,,,,,1.984,,295.595,0.1,100,198.484,197.519,195.152,0.1,1000
602872856.000,602872847.680,00072M00:00:13.776,00071 23:08:33,2019-039T04:41:22.058Z,3.623,,300.397,0.1,101,201.542,198.775,194.457,0.1,1000,,,,,,,,,,
602872858.000,602872849.680,00072M00:00:15.723,00071 23:08:35,2019-039T04:41:24.058Z,,,,,,,,,,,2.150,,315.401,0.1,100,198.534,197.550,195.177,0.1,1000
602872866.000,602872857.680,00072M00:00:23.509,00071 23:08:43,2019-039T04:41:32.058Z,3.622,,295.386,0.1,101,201.645,198.762,194.419,0.1,1000,,,,,,,,,,
602872868.000,602872859.679,00072M00:00:25.454,00071 23:08:45,2019-039T04:41:34.057Z,,,,,,,,,,,1.983,,295.595,0.1,100,198.597,197.563,195.146,0.1,1000
602872876.000,602872867.679,00072M00:00:33.240,00071 23:08:53,2019-039T04:41:42.057Z,3.620,,295.386,0.1,101,201.523,198.704,194.354,0.1,1000,,,,,,,,,,
602872878.000,602872869.679,00072M00:00:35.187,00071 23:08:55,2019-039T04:41:44.057Z,,,,,,,,,,,2.149,,315.401,0.1,100,198.560,197.619,195.108,0.1,1000
602872886.000,602872877.679,00072M00:00:42.973,00071 23:09:02,2019-039T04:41:52.057Z,3.620,,300.397,0.1,101,201.568,198.685,194.380,0.1,1000,,,,,,,,,,
602872888.000,602872879.679,00072M00:00:44.919,00071 23:09:04,2019-039T04:41:54.057Z,,,,,,,,,,,1.818,,290.643,0.1,100,198.541,197.556,195.140,0.1,1000
602872896.000,602872887.679,00072M00:00:52.705,00071 23:09:12,2019-039T04:42:02.057Z,3.786,,300.397,0.1,101,201.535,198.672,194.425,0.1,1000,,,,,,,,,,
602872898.000,602872889.679,00072M00:00:54.652,00071 23:09:14,2019-039T04:42:04.057Z,,,,,,,,,,,2.147,,295.595,0.1,100,198.592,197.514,195.078,0.1,1000
602872906.000,602872897.679,00072M00:01:02.438,00071 23:09:22,2019-039T04:42:12.057Z,3.785,,300.397,0.1,101,201.510,198.711,194.393,0.1,1000,,,,,,,,,,
602872908.000,602872899.679,00072M00:01:04.384,00071 23:09:24,2019-039T04:42:14.057Z,,,,,,,,,,,2.148,,315.401,0.1,100,198.668,197.533,195.072,0.1,1000
602872916.000,602872907.679,00072M00:01:12.170,00071 23:09:32,2019-039T04:42:22.057Z,3.292,,300.397,0.1,101,201.548,198.588,194.406,0.1,1000,,,,,,,,,,
602872918.000,602872909.679,00072M00:01:14.117,00071 23:09:34,2019-039T04:42:24.057Z,,,,,,,,,,,2.146,,315.401,0.1,100,198.561,197.545,195.016,0.1,1000
602872926.000,602872917.679,00072M00:01:21.903,00071 23:09:41,2019-039T04:42:32.057Z,3.456,,295.386,0.1,101,201.535,198.659,194.387,0.1,1000,,,,,,,,,,
602872928.000,602872919.679,00072M00:01:23.849,00071 23:09:43,2019-039T04:42:34.057Z,,,,,,,,,,,2.145,,295.595,0.1,100,198.575,197.509,194.986,0.1,1000
602872936.000,602872927.679,00072M00:01:31.635,00071 23:09:51,2019-039T04:42:42.057Z,3.124,,300.397,0.1,101,201.587,198.659,194.322,0.1,1000,,,,,,,,,,
602872938.000,602872929.679,00072M00:01:33.582,00071 23:09:53,2019-039T04:42:44.057Z,,,,,,,,,,,1.980,,295.595,0.1,100,198.600,197.490,194.998,0.1,1000
602872946.000,602872937.679,00072M00:01:41.368,00071 23:10:01,2019-039T04:42:52.057Z,3.452,,295.386,0.1,101,201.508,198.626,194.276,0.1,1000,,,,,,,,,,
602872948.000,602872939.679,00072M00:01:43.314,00071 23:10:03,2019-039T04:42:54.057Z,,,,,,,,,,,2.143,,325.304,0.1,100,198.537,197.490,194.904,0.1,1000
602872956.000,602872947.678,00072M00:01:51.099,00071 23:10:11,2019-039T04:43:02.056Z,3.616,,300.397,0.1,101,201.516,198.724,194.290,0.1,1000,,,,,,,,,,
