AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
601011786.000,601011764.185,00051M00:52:01.974,00050 23:59:43,2019-017T15:43:15.580Z,,,,,,,,,,,1.945,,290.643,1,110,198.964,197.884,195.185,1,1101
601011787.000,601011765.185,00051M00:52:02.947,00050 23:59:44,2019-017T15:43:16.580Z,,,,,,,,,,,2.750,,290.643,1,110,198.963,197.745,195.002,1,1101
601011788.000,601011766.185,00051M00:52:03.920,00050 23:59:45,2019-017T15:43:17.580Z,,,,,,,,,,,2.265,,290.643,1,110,199.008,197.809,195.022,1,1101
601011789.000,601011767.185,00051M00:52:04.894,00050 23:59:46,2019-017T15:43:18.580Z,,,,,,,,,,,3.398,,285.690,1,110,199.047,197.841,195.048,1,1101
601011790.000,601011768.185,00051M00:52:05.867,00050 23:59:47,2019-017T15:43:19.580Z,,,,,,,,,,,2.754,,290.643,1,110,198.957,197.870,195.146,1,1101
601011791.000,601011769.185,00051M00:52:06.840,00050 23:59:48,2019-017T15:43:20.580Z,,,,,,,,,,,2.104,,290.643,1,110,198.989,197.752,195.059,1,1101
601011792.000,601011770.185,00051M00:52:07.813,00050 23:59:49,2019-017T15:43:21.580Z,,,,,,,,,,,1.942,,290.643,1,110,199.021,197.840,195.053,1,1101
601011793.000,601011771.185,00051M00:52:08.787,00050 23:59:50,2019-017T15:43:22.580Z,,,,,,,,,,,3.079,,290.643,1,110,198.972,197.810,195.161,1,1101
601011794.000,601011772.185,00051M00:52:09.760,00050 23:59:51,2019-017T15:43:23.580Z,,,,,,,,,,,2.266,,285.690,1,110,199.015,197.821,195.078,1,1101
601011795.000,601011773.185,00051M00:52:10.733,00050 23:59:52,2019-017T15:43:24.580Z,,,,,,,,,,,1.945,,330.256,1,110,198.957,197.808,195.165,1,1101
601011796.000,601011774.185,00051M00:52:11.706,00050 23:59:53,2019-017T15:43:25.580Z,,,,,,,,,,,2.428,,290.643,1,110,198.901,197.796,195.059,1,1101
601011797.000,601011775.185,00051M00:52:12.680,00050 23:59:53,2019-017T15:43:26.580Z,,,,,,,,,,,1.944,,295.595,1,110,198.901,197.803,195.135,1,1101
601011798.000,601011776.185,00051M00:52:13.653,00050 23:59:54,2019-017T15:43:27.580Z,,,,,,,,,,,2.594,,290.643,1,110,199.041,197.741,195.211,1,1101
601011799.000,601011777.185,00051M00:52:14.626,00050 23:59:55,2019-017T15:43:28.580Z,,,,,,,,,,,2.757,,290.643,1,110,199.084,197.821,195.266,1,1101
601011800.000,601011778.185,00051M00:52:15.599,00050 23:59:56,2019-017T15:43:29.580Z,,,,,,,,,,,2.593,,290.643,1,110,198.977,197.821,195.197,1,1101
601011801.000,601011779.184,00051M00:52:16.572,00050 23:59:57,2019-017T15:43:30.579Z,,,,,,,,,,,2.261,,290.643,1,110,198.909,197.735,194.842,1,1101
601011802.000,601011780.184,00051M00:52:17.545,00050 23:59:58,2019-017T15:43:31.579Z,,,,,,,,,,,2.107,,290.643,1,110,198.857,197.796,195.172,1,1101
601011803.000,601011781.184,00051M00:52:18.518,00050 23:59:59,2019-017T15:43:32.579Z,,,,,,,,,,,2.753,,285.690,1,110,198.851,197.746,195.128,1,1101
601011804.000,601011782.184,00051M00:52:19.491,00051 00:00:00,2019-017T15:43:33.579Z,,,,,,,,,,,2.585,,290.643,1,110,198.901,197.696,194.865,1,1101
601011805.000,601011783.184,00051M00:52:20.465,00051 00:00:01,2019-017T15:43:34.579Z,,,,,,,,,,,2.755,,290.643,1,110,199.002,197.840,195.178,1,1101
601011806.000,601011784.184,00051M00:52:21.438,00051 00:00:02,2019-017T15:43:35.579Z,,,,,,,,,,,1.944,,290.643,1,110,198.914,197.715,195.135,1,1101
601011807.000,601011785.184,00051M00:52:22.411,00051 00:00:03,2019-017T15:43:36.579Z,,,,,,,,,,,2.269,,290.643,1,110,198.890,197.754,195.205,1,1101
601011808.000,601011786.184,00051M00:52:23.384,00051 00:00:04,2019-017T15:43:37.579Z,,,,,,,,,,,2.754,,285.690,1,110,198.902,197.685,195.167,1,1101
601011809.000,601011787.184,00051M00:52:24.358,00051 00:00:05,2019-017T15:43:38.579Z,,,,,,,,,,,2.591,,290.643,1,110,198.926,197.646,195.097,1,1101
601011810.000,601011788.184,00051M00:52:25.331,00051 00:00:06,2019-017T15:43:39.579Z,,,,,,,,,,,2.105,,295.595,1,110,198.914,197.759,195.072,1,1101
601011811.000,601011789.184,00051M00:52:26.304,00051 00:00:07,2019-017T15:43:40.579Z,,,,,,,,,,,2.430,,290.643,1,110,198.933,197.859,195.153,1,1101
601011812.000,601011790.184,00051M00:52:27.277,00051 00:00:08,2019-017T15:43:41.579Z,,,,,,,,,,,2.105,,285.690,1,110,199.010,197.854,195.105,1,1101
601011813.000,601011791.184,00051M00:52:28.251,00051 00:00:09,2019-017T15:43:42.579Z,,,,,,,,,,,2.430,,290.643,1,110,198.977,197.734,195.160,1,1101
601011814.000,601011792.184,00051M00:52:29.224,00051 00:00:10,2019-017T15:43:43.579Z,,,,,,,,,,,2.430,,290.643,1,110,198.996,197.702,195.153,1,1101
601011815.000,601011793.184,00051M00:52:30.197,00051 00:00:11,2019-017T15:43:44.579Z,,,,,,,,,,,2.103,,290.643,1,110,198.884,197.672,195.004,1,1101
601011816.000,601011794.184,00051M00:52:31.170,00051 00:00:12,2019-017T15:43:45.579Z,,,,,,,,,,,2.102,,285.690,1,110,199.016,197.729,195.004,1,1101
601011817.000,601011795.184,00051M00:52:32.144,00051 00:00:13,2019-017T15:43:46.579Z,,,,,,,,,,,2.429,,290.643,1,110,198.934,197.722,195.117,1,1101
601011818.000,601011796.184,00051M00:52:33.117,00051 00:00:14,2019-017T15:43:47.579Z,,,,,,,,,,,,,,1,110,198.940,197.760,195.048,1,1101
601011819.000,601011797.184,00051M00:52:34.090,00051 00:00:15,2019-017T15:43:48.579Z,,,,,,,,,,,2.104,,290.643,1,110,198.820,197.716,195.029,1,1101
601011820.000,601011798.184,00051M00:52:35.063,00051 00:00:16,2019-017T15:43:49.579Z,,,,,,,,,,,2.751,,290.643,1,110,198.909,197.804,195.042,1,1101
601011821.000,601011799.184,00051M00:52:36.037,00051 00:00:17,2019-017T15:43:50.579Z,,,,,,,,,,,2.587,,290.643,1,110,198.841,197.629,194.974,1,1101
601011822.000,601011800.184,00051M00:52:37.010,00051 00:00:18,2019-017T15:43:51.579Z,,,,,,,,,,,2.587,,290.643,1,110,198.838,197.771,194.947,1,1101
601011823.000,601011801.184,00051M00:52:37.983,00051 00:00:19,2019-017T15:43:52.579Z,,,,,,,,,,,2.428,,290.643,1,110,199.008,197.765,195.047,1,1101
601011824.000,601011802.184,00051M00:52:38.956,00051 00:00:20,2019-017T15:43:53.579Z,,,,,,,,,,,2.426,,290.643,1,110,198.984,197.885,194.986,1,1101
601011825.000,601011803.184,00051M00:52:39.930,00051 00:00:21,2019-017T15:43:54.579Z,,,,,,,,,,,2.266,,295.595,1,110,198.928,197.798,195.054,1,1101
601011826.000,601011804.184,00051M00:52:40.903,00051 00:00:22,2019-017T15:43:55.579Z,,,,,,,,,,,2.105,,295.595,1,110,198.902,197.785,195.073,1,1101
601011827.000,601011805.184,00051M00:52:41.876,00051 00:00:23,2019-017T15:43:56.579Z,,,,,,,,,,,2.104,,290.643,1,110,198.902,197.685,195.061,1,1101
601011828.000,601011806.184,00051M00:52:42.849,00051 00:00:24,2019-017T15:43:57.579Z,,,,,,,,,,,2.264,,290.643,1,110,198.802,197.741,194.986,1,1101
601011829.000,601011807.184,00051M00:52:43.823,00051 00:00:25,2019-017T15:43:58.579Z,,,,,,,,,,,2.266,,285.690,1,110,198.940,197.841,195.098,1,1101
601011830.000,601011808.184,00051M00:52:44.796,00051 00:00:26,2019-017T15:43:59.579Z,,,,,,,,,,,2.104,,290.643,1,110,198.827,197.716,195.061,1,1101
601011831.000,601011809.184,00051M00:52:45.769,00051 00:00:27,2019-017T15:44:00.579Z,,,,,,,,,,,1.940,,285.690,1,110,198.783,197.628,194.961,1,1101
601011832.000,601011810.184,00051M00:52:46.742,00051 00:00:28,2019-017T15:44:01.579Z,,,,,,,,,,,2.101,,290.643,1,110,198.795,197.672,194.935,1,1101
601011833.000,601011811.184,00051M00:52:47.715,00051 00:00:29,2019-017T15:44:02.579Z,,,,,,,,,,,1.780,,290.643,1,110,198.909,197.779,195.017,1,1101
601011834.000,601011812.184,00051M00:52:48.689,00051 00:00:29,2019-017T15:44:03.579Z,,,,,,,,,,,1.938,,285.690,1,110,198.890,197.622,194.873,1,1101
601011835.000,601011813.184,00051M00:52:49.662,00051 00:00:30,2019-017T15:44:04.579Z,,,,,,,,,,,1.942,,290.643,1,110,198.839,197.634,195.036,1,1101
601011836.000,601011814.184,00051M00:52:50.635,00051 00:00:31,2019-017T15:44:05.579Z,,,,,,,,,,,2.263,,285.690,1,110,198.928,197.691,194.973,1,1101
601011837.000,601011815.184,00051M00:52:51.608,00051 00:00:32,2019-017T15:44:06.579Z,,,,,,,,,,,2.748,,285.690,1,110,198.825,197.740,194.972,1,1101
601011838.000,601011816.184,00051M00:52:52.582,00051 00:00:33,2019-017T15:44:07.579Z,,,,,,,,,,,2.264,,285.690,1,110,198.846,197.578,195.004,1,1101
601011839.000,601011817.184,00051M00:52:53.555,00051 00:00:34,2019-017T15:44:08.579Z,,,,,,,,,,,2.102,,290.643,1,110,198.776,197.616,194.948,1,1101
601011840.000,601011818.184,00051M00:52:54.528,00051 00:00:35,2019-017T15:44:09.579Z,,,,,,,,,,,1.941,,290.643,1,110,198.738,197.660,195.004,1,1101
601011841.000,601011819.184,00051M00:52:55.501,00051 00:00:36,2019-017T15:44:10.579Z,,,,,,,,,,,2.425,,290.643,1,110,198.827,197.703,194.961,1,1101
601011842.000,601011820.184,00051M00:52:56.475,00051 00:00:37,2019-017T15:44:11.579Z,,,,,,,,,,,3.237,,290.643,1,110,198.895,197.665,195.047,1,1101
601011843.000,601011821.184,00051M00:52:57.448,00051 00:00:38,2019-017T15:44:12.579Z,,,,,,,,,,,2.265,,290.643,1,110,198.827,197.584,195.011,1,1101
601011844.000,601011822.184,00051M00:52:58.421,00051 00:00:39,2019-017T15:44:13.579Z,,,,,,,,,,,,,,1,110,198.783,197.641,194.986,1,1101
601011845.000,601011823.184,00051M00:52:59.394,00051 00:00:40,2019-017T15:44:14.579Z,,,,,,,,,,,2.101,,285.690,1,110,198.771,197.642,194.943,1,1101
601011846.000,601011824.184,00051M00:53:00.368,00051 00:00:41,2019-017T15:44:15.579Z,,,,,,,,,,,2.420,,285.690,1,110,198.802,197.603,194.779,1,1101
601011847.000,601011825.184,00051M00:53:01.341,00051 00:00:42,2019-017T15:44:16.579Z,,,,,,,,,,,1.939,,285.690,1,110,198.802,197.729,194.923,1,1101
