AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
602784066.000,602784059.073,00071M00:00:00.635,00070 23:08:14,2019-038T04:01:33.312Z,2.948,,295.386,0.1,101,201.131,198.261,193.886,0.1,1000,,,,,,,,,,
602784068.000,602784061.073,00071M00:00:02.582,00070 23:08:16,2019-038T04:01:35.312Z,,,,,,,,,,,2.139,,315.401,0.1,100,198.223,197.219,194.630,0.1,1000
602784076.000,602784069.073,00071M00:00:10.368,00070 23:08:24,2019-038T04:01:43.312Z,3.601,,295.386,0.1,101,201.021,198.268,193.828,0.1,1000,,,,,,,,,,
602784078.000,602784071.073,00071M00:00:12.314,00070 23:08:26,2019-038T04:01:45.312Z,,,,,,,,,,,2.138,,295.595,0.1,100,198.242,197.262,194.636,0.1,1000
602784086.000,602784079.073,00071M00:00:20.100,00070 23:08:34,2019-038T04:01:53.312Z,3.930,,295.386,0.1,101,201.045,198.254,193.872,0.1,1000,,,,,,,,,,
602784088.000,602784081.072,00071M00:00:22.046,00070 23:08:36,2019-038T04:01:55.311Z,,,,,,,,,,,1.974,,295.595,0.1,100,198.185,197.269,194.636,0.1,1000
602784096.000,602784089.072,00071M00:00:29.832,00070 23:08:43,2019-038T04:02:03.311Z,3.274,,295.386,0.1,101,201.142,198.273,193.833,0.1,1000,,,,,,,,,,
602784098.000,602784091.072,00071M00:00:31.778,00070 23:08:45,2019-038T04:02:05.311Z,,,,,,,,,,,,,,0.1,100,198.261,197.250,194.542,0.1,1000
602784106.000,602784099.072,00071M00:00:39.564,00070 23:08:53,2019-038T04:02:13.311Z,3.110,,295.386,0.1,101,201.142,198.311,193.827,0.1,1000,,,,,,,,,,
602784108.000,602784101.072,00071M00:00:41.511,00070 23:08:55,2019-038T04:02:15.311Z,,,,,,,,,,,2.138,,310.450,0.1,100,198.317,197.281,194.598,0.1,1000
602784116.000,602784109.072,00071M00:00:49.297,00070 23:09:03,2019-038T04:02:23.311Z,3.274,,290.377,0.1,101,201.194,198.228,193.827,0.1,1000,,,,,,,,,,
602784118.000,602784111.072,00071M00:00:51.243,00070 23:09:05,2019-038T04:02:25.311Z,,,,,,,,,,,2.136,,325.304,0.1,100,198.287,197.232,194.556,0.1,1000
602784126.000,602784119.072,00071M00:00:59.029,00070 23:09:13,2019-038T04:02:33.311Z,3.438,,295.386,0.1,101,201.131,198.287,193.848,0.1,1000,,,,,,,,,,
602784128.000,602784121.072,00071M00:01:00.976,00070 23:09:15,2019-038T04:02:35.311Z,,,,,,,,,,,2.136,,290.643,0.1,100,198.142,197.220,194.587,0.1,1000
602784136.000,602784129.072,00071M00:01:08.762,00070 23:09:22,2019-038T04:02:43.311Z,3.107,,295.386,0.1,101,201.045,198.234,193.750,0.1,1000,,,,,,,,,,
602784138.000,602784131.072,00071M00:01:10.708,00070 23:09:24,2019-038T04:02:45.311Z,,,,,,,,,,,2.136,,290.643,0.1,100,198.262,197.195,194.587,0.1,1000
602784146.000,602784139.071,00071M00:01:18.493,00070 23:09:32,2019-038T04:02:53.310Z,3.272,,300.397,0.1,101,201.071,198.286,193.821,0.1,1000,,,,,,,,,,
602784148.000,602784141.071,00071M00:01:20.440,00070 23:09:34,2019-038T04:02:55.310Z,,,,,,,,,,,2.136,,290.643,0.1,100,198.136,197.157,194.581,0.1,1000
602784156.000,602784149.071,00071M00:01:28.226,00070 23:09:42,2019-038T04:03:03.310Z,2.946,,290.377,0.1,101,201.211,198.304,193.819,0.1,1000,,,,,,,,,,
602784158.000,602784151.071,00071M00:01:30.172,00070 23:09:44,2019-038T04:03:05.310Z,,,,,,,,,,,2.135,,295.595,0.1,100,198.320,197.164,194.532,0.1,1000
602784166.000,602784159.071,00071M00:01:37.958,00070 23:09:52,2019-038T04:03:13.310Z,3.273,,295.386,0.1,101,201.200,198.247,193.827,0.1,1000,,,,,,,,,,
602784168.000,602784161.071,00071M00:01:39.905,00070 23:09:53,2019-038T04:03:15.310Z,,,,,,,,,,,2.137,,295.595,0.1,100,198.162,197.171,194.601,0.1,1000
602784176.000,602784169.071,00071M00:01:47.691,00070 23:10:01,2019-038T04:03:23.310Z,3.270,,300.397,0.1,101,201.071,198.241,193.743,0.1,1000,,,,,,,,,,
602784178.000,602784171.071,00071M00:01:49.637,00070 23:10:03,2019-038T04:03:25.310Z,,,,,,,,,,,1.972,,290.643,0.1,100,198.194,197.227,194.601,0.1,1000
602784186.000,602784179.071,00071M00:01:57.423,00070 23:10:11,2019-038T04:03:33.310Z,3.104,,295.386,0.1,101,201.052,198.176,193.686,0.1,1000,,,,,,,,,,
602784188.000,602784181.071,00071M00:01:59.370,00070 23:10:13,2019-038T04:03:35.310Z,,,,,,,,,,,2.133,,290.643,0.1,100,198.176,197.203,194.471,0.1,1000
602784196.000,602784189.071,00071M00:02:07.156,00070 23:10:21,2019-038T04:03:43.310Z,3.434,,295.386,0.1,101,201.015,198.197,193.751,0.1,1000,,,,,,,,,,
602784198.000,602784191.071,00071M00:02:09.102,00070 23:10:23,2019-038T04:03:45.310Z,,,,,,,,,,,2.134,,295.595,0.1,100,198.321,197.184,194.490,0.1,1000
602784206.000,602784199.070,00071M00:02:16.887,00070 23:10:30,2019-038T04:03:53.309Z,2.779,,300.397,0.1,101,201.091,198.247,193.737,0.1,1000,,,,,,,,,,
602784208.000,602784201.070,00071M00:02:18.833,00070 23:10:32,2019-038T04:03:55.309Z,,,,,,,,,,,2.134,,290.643,0.1,100,198.157,197.147,194.527,0.1,1000
602784216.000,602784209.070,00071M00:02:26.619,00070 23:10:40,2019-038T04:04:03.309Z,3.271,,290.377,0.1,101,201.110,198.234,193.776,0.1,1000,,,,,,,,,,
602784218.000,602784211.070,00071M00:02:28.566,00070 23:10:42,2019-038T04:04:05.309Z,,,,,,,,,,,1.970,,295.595,0.1,100,198.159,197.098,194.510,0.1,1000
602784226.000,602784219.070,00071M00:02:36.352,00070 23:10:50,2019-038T04:04:13.309Z,2.943,,290.377,0.1,101,201.097,198.202,193.731,0.1,1000,,,,,,,,,,
602784228.000,602784221.070,00071M00:02:38.298,00070 23:10:52,2019-038T04:04:15.309Z,,,,,,,,,,,1.969,,290.643,0.1,100,198.145,197.084,194.452,0.1,1000
602784236.000,602784229.070,00071M00:02:46.084,00070 23:11:00,2019-038T04:04:23.309Z,3.267,,300.397,0.1,101,200.981,198.150,193.679,0.1,1000,,,,,,,,,,
602784238.000,602784231.070,00071M00:02:48.031,00070 23:11:02,2019-038T04:04:25.309Z,,,,,,,,,,,1.970,,295.595,0.1,100,198.078,197.086,194.505,0.1,1000
602784246.000,602784239.070,00071M00:02:55.817,00070 23:11:09,2019-038T04:04:33.309Z,3.267,,290.377,0.1,101,201.097,198.157,193.660,0.1,1000,,,,,,,,,,
602784248.000,602784241.070,00071M00:02:57.763,00070 23:11:11,2019-038T04:04:35.309Z,,,,,,,,,,,1.968,,285.690,0.1,100,198.146,197.067,194.441,0.1,1000
602784256.000,602784249.070,00071M00:03:05.549,00070 23:11:19,2019-038T04:04:43.309Z,3.102,,295.386,0.1,101,200.904,198.157,193.628,0.1,1000,,,,,,,,,,
602784258.000,602784251.069,00071M00:03:07.495,00070 23:11:21,2019-038T04:04:45.308Z,,,,,,,,,,,2.131,,340.161,0.1,100,198.026,197.104,194.416,0.1,1000
