AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
604201439.000,604201420.858,00086M23:10:42.153,00086 22:21:13,2019-054T13:44:17.400Z,2.763,,285.369,1,111,201.861,198.758,193.405,1,1101,,,,1,110,199.022,197.748,194.954,1,1101
604201440.000,604201421.858,00086M23:10:43.126,00086 22:21:14,2019-054T13:44:18.400Z,3.090,,285.369,1,111,201.763,198.603,193.468,1,1101,,,,1,110,198.914,197.723,194.678,1,1101
604201441.000,604201422.858,00086M23:10:44.100,00086 22:21:14,2019-054T13:44:19.400Z,2.764,,285.369,1,111,201.718,198.660,193.436,1,1101,,,,1,110,198.935,197.718,194.968,1,1101
604201442.000,604201423.858,00086M23:10:45.073,00086 22:21:15,2019-054T13:44:20.400Z,3.092,,285.369,1,111,201.771,198.842,193.521,1,1101,1.810,,290.643,1,110,198.935,197.749,194.993,1,1101
604201443.000,604201424.858,00086M23:10:46.046,00086 22:21:16,2019-054T13:44:21.400Z,2.765,,285.369,1,111,201.789,198.815,193.462,1,1101,2.136,,285.690,1,110,198.990,197.761,194.885,1,1101
604201444.000,604201425.858,00086M23:10:47.019,00086 22:21:17,2019-054T13:44:22.400Z,2.930,,285.369,1,111,201.769,198.615,193.533,1,1101,1.974,,290.643,1,110,198.870,197.736,194.954,1,1101
604201445.000,604201426.858,00086M23:10:47.993,00086 22:21:18,2019-054T13:44:23.400Z,3.418,,285.369,1,111,201.790,198.694,193.521,1,1101,,,,1,110,198.908,197.761,194.985,1,1101
604201446.000,604201427.858,00086M23:10:48.966,00086 22:21:19,2019-054T13:44:24.400Z,2.764,,285.369,1,111,201.776,198.725,193.449,1,1101,,,,1,110,198.851,197.623,194.960,1,1101
604201447.000,604201428.858,00086M23:10:49.939,00086 22:21:20,2019-054T13:44:25.400Z,3.091,,285.369,1,111,201.660,198.583,193.500,1,1101,1.807,,290.643,1,110,198.872,197.762,194.843,1,1101
604201448.000,604201429.858,00086M23:10:50.912,00086 22:21:21,2019-054T13:44:26.400Z,2.600,,285.369,1,111,201.726,198.752,193.373,1,1101,1.807,,285.690,1,110,198.870,197.667,194.822,1,1101
