AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
601155026.000,601155001.180,00052M15:35:26.795,00052 14:43:04,2019-019T07:30:32.814Z,,,,1,110,263.223,261.681,256.129,1,1101,4.024,,25.797,1,111,261.605,258.569,251.367,1,1101
601155027.000,601155002.180,00052M15:35:27.769,00052 14:43:05,2019-019T07:30:33.814Z,,,,1,110,263.296,261.733,256.044,1,1101,4.576,,19.830,1,111,261.772,258.736,251.367,1,1101
601155028.000,601155003.180,00052M15:35:28.742,00052 14:43:06,2019-019T07:30:34.814Z,,,,1,110,263.301,261.699,256.076,1,1101,4.579,,14.864,1,111,261.631,258.557,251.367,1,1101
601155029.000,601155004.180,00052M15:35:29.715,00052 14:43:07,2019-019T07:30:35.814Z,,,,1,110,263.315,261.753,256.064,1,1101,4.018,,20.797,1,111,261.613,258.526,251.247,1,1101
601155030.000,601155005.180,00052M15:35:30.688,00052 14:43:08,2019-019T07:30:36.814Z,2.383,,345.114,1,111,263.189,261.640,256.095,1,1101,4.305,,25.797,1,111,261.703,258.616,251.183,1,1101
601155031.000,601155006.180,00052M15:35:31.662,00052 14:43:09,2019-019T07:30:37.814Z,3.282,,340.161,1,111,263.355,261.707,256.241,1,1101,4.026,,25.797,1,111,261.729,258.616,251.420,1,1101
601155032.000,601155007.180,00052M15:35:32.635,00052 14:43:10,2019-019T07:30:38.814Z,,,,1,110,263.368,261.792,256.064,1,1101,3.687,,26.136,1,111,261.657,258.589,251.348,1,1101
601155033.000,601155008.180,00052M15:35:33.608,00052 14:43:11,2019-019T07:30:39.814Z,,,,1,110,263.403,261.781,256.190,1,1101,3.968,,21.125,1,111,261.587,258.680,251.413,1,1101
601155034.000,601155009.180,00052M15:35:34.581,00052 14:43:12,2019-019T07:30:40.814Z,3.272,,4.940,1,110,263.399,261.896,256.148,1,1101,4.885,,25.797,1,111,261.611,258.711,251.329,1,1101
601155035.000,601155010.180,00052M15:35:35.555,00052 14:43:13,2019-019T07:30:41.814Z,3.574,,350.069,1,111,263.250,261.740,256.123,1,1101,4.314,,25.797,1,111,261.605,258.550,251.431,1,1101
601155036.000,601155011.180,00052M15:35:36.528,00052 14:43:13,2019-019T07:30:42.814Z,3.564,,4.940,1,110,263.289,261.681,255.965,1,1101,5.432,,19.830,1,111,261.613,258.442,251.324,1,1101
601155037.000,601155012.180,00052M15:35:37.501,00052 14:43:14,2019-019T07:30:43.814Z,3.277,,345.114,1,111,263.348,261.740,256.083,1,1101,5.145,,14.864,1,111,261.605,258.383,251.201,1,1101
601155038.000,601155013.180,00052M15:35:38.474,00052 14:43:15,2019-019T07:30:44.814Z,3.271,,4.940,1,110,263.289,261.694,256.110,1,1101,4.903,,25.134,1,111,261.476,258.364,251.335,1,1101
601155039.000,601155014.180,00052M15:35:39.448,00052 14:43:16,2019-019T07:30:45.814Z,,,,1,110,263.317,261.656,256.216,1,1101,4.017,,20.797,1,111,261.587,258.430,251.215,1,1101
601155040.000,601155015.180,00052M15:35:40.421,00052 14:43:17,2019-019T07:30:46.814Z,3.278,,350.069,1,111,263.283,261.740,256.208,1,1101,4.858,,14.864,1,111,261.587,258.481,251.177,1,1101
601155041.000,601155016.180,00052M15:35:41.394,00052 14:43:18,2019-019T07:30:47.814Z,3.002,,355.260,1,111,263.258,261.853,256.321,1,1101,6.001,,14.864,1,111,261.471,258.455,251.170,1,1101
601155042.000,601155017.180,00052M15:35:42.367,00052 14:43:19,2019-019T07:30:48.814Z,,,,1,110,263.269,261.668,256.300,1,1101,6.008,,9.901,1,111,261.523,258.365,251.228,1,1101
601155043.000,601155018.180,00052M15:35:43.341,00052 14:43:20,2019-019T07:30:49.814Z,3.581,,345.114,1,111,263.269,261.779,256.306,1,1101,4.018,,25.797,1,111,261.547,258.409,251.175,1,1101
601155044.000,601155019.180,00052M15:35:44.314,00052 14:43:21,2019-019T07:30:50.814Z,3.570,,14.864,1,110,263.243,261.700,256.365,1,1101,4.313,,35.788,1,111,261.561,258.430,251.241,1,1101
601155045.000,601155020.180,00052M15:35:45.287,00052 14:43:22,2019-019T07:30:51.814Z,2.701,,0.495,1,110,263.258,261.748,256.327,1,1101,4.608,,25.134,1,111,261.651,258.417,251.158,1,1101
601155046.000,601155021.180,00052M15:35:46.260,00052 14:43:23,2019-019T07:30:52.814Z,3.871,,4.940,1,110,263.217,261.615,256.306,1,1101,4.885,,30.795,1,111,261.581,258.442,251.241,1,1101
601155047.000,601155022.180,00052M15:35:47.234,00052 14:43:24,2019-019T07:30:53.814Z,3.877,,4.940,1,110,263.212,261.721,256.478,1,1101,6.317,,25.797,1,111,261.613,258.513,251.215,1,1101
601155048.000,601155023.180,00052M15:35:48.207,00052 14:43:25,2019-019T07:30:54.814Z,4.465,,9.901,1,110,263.289,261.806,256.320,1,1101,6.316,,25.797,1,111,261.626,258.404,251.196,1,1101
601155049.000,601155024.180,00052M15:35:49.180,00052 14:43:26,2019-019T07:30:55.814Z,4.808,,0.239,1,110,263.232,261.695,256.439,1,1101,4.894,,25.134,1,111,261.741,258.417,251.081,1,1101
601155050.000,601155025.180,00052M15:35:50.153,00052 14:43:27,2019-019T07:30:56.814Z,4.167,,14.864,1,110,263.357,261.813,256.432,1,1101,6.607,,25.797,1,111,261.600,258.423,251.273,1,1101
601155051.000,601155026.180,00052M15:35:51.127,00052 14:43:28,2019-019T07:30:57.814Z,4.464,,9.901,1,110,263.289,261.865,256.313,1,1101,6.595,,25.797,1,111,261.645,258.494,251.042,1,1101
601155052.000,601155027.180,00052M15:35:52.100,00052 14:43:29,2019-019T07:30:58.814Z,3.902,,355.260,1,111,263.271,261.728,256.255,1,1101,5.751,,25.134,1,111,261.671,258.391,250.940,1,1101
601155053.000,601155028.180,00052M15:35:53.073,00052 14:43:30,2019-019T07:30:59.814Z,4.804,,0.239,1,110,263.302,261.786,256.320,1,1101,5.979,,24.799,1,111,261.676,258.351,250.900,1,1101
601155054.000,601155029.180,00052M15:35:54.046,00052 14:43:31,2019-019T07:31:00.814Z,3.870,,4.940,1,110,263.271,261.662,256.255,1,1101,5.730,,30.795,1,111,261.639,258.256,250.863,1,1101
601155055.000,601155030.180,00052M15:35:55.020,00052 14:43:32,2019-019T07:31:01.814Z,5.096,,0.239,1,110,263.245,261.708,256.111,1,1101,4.869,,25.797,1,111,261.653,258.335,250.890,1,1101
601155056.000,601155031.180,00052M15:35:55.993,00052 14:43:33,2019-019T07:31:02.814Z,3.865,,4.940,1,110,263.265,261.682,256.078,1,1101,5.445,,25.797,1,111,261.626,258.321,250.972,1,1101
