AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
602961626.000,602961616.144,00073M00:00:07.313,00072 23:08:33,2019-040T05:20:50.661Z,3.083,,285.369,0.1,101,201.194,198.266,193.030,0.1,1000,,,,,,,,,,
602961628.000,602961618.144,00073M00:00:09.260,00072 23:08:35,2019-040T05:20:52.661Z,,,,,,,,,,,,,,0.1,100,197.882,196.721,193.947,0.1,1000
602961636.000,602961626.144,00073M00:00:17.046,00072 23:08:43,2019-040T05:21:00.661Z,2.922,,285.369,0.1,101,201.247,198.268,193.089,0.1,1000,,,,,,,,,,
602961638.000,602961628.144,00073M00:00:18.992,00072 23:08:45,2019-040T05:21:02.661Z,,,,,,,,,,,1.957,,290.643,0.1,100,197.781,196.671,193.940,0.1,1000
602961646.000,602961636.144,00073M00:00:26.778,00072 23:08:53,2019-040T05:21:10.661Z,2.437,,285.369,0.1,101,201.086,198.242,193.153,0.1,1000,,,,,,,,,,
602961648.000,602961638.144,00073M00:00:28.725,00072 23:08:54,2019-040T05:21:12.661Z,,,,,,,,,,,,,,0.1,100,197.693,196.702,193.897,0.1,1000
602961656.000,602961646.144,00073M00:00:36.511,00072 23:09:02,2019-040T05:21:20.661Z,3.083,,285.369,0.1,101,201.079,198.210,193.044,0.1,1000,,,,,,,,,,
602961658.000,602961648.144,00073M00:00:38.457,00072 23:09:04,2019-040T05:21:22.661Z,,,,,,,,,,,,,,0.1,100,197.838,196.715,193.959,0.1,1000
602961666.000,602961656.144,00073M00:00:46.243,00072 23:09:12,2019-040T05:21:30.661Z,3.246,,290.377,0.1,101,201.066,198.197,193.070,0.1,1000,,,,,,,,,,
602961668.000,602961658.144,00073M00:00:48.190,00072 23:09:14,2019-040T05:21:32.661Z,,,,,,,,,,,1.794,,290.643,0.1,100,197.724,196.646,193.909,0.1,1000
602961676.000,602961666.143,00073M00:00:55.975,00072 23:09:22,2019-040T05:21:40.660Z,2.921,,285.369,0.1,101,201.144,198.190,193.057,0.1,1000,,,,,,,,,,
602961678.000,602961668.143,00073M00:00:57.921,00072 23:09:24,2019-040T05:21:42.660Z,,,,,,,,,,,2.119,,285.690,0.1,100,197.688,196.640,193.892,0.1,1000
602961686.000,602961676.143,00073M00:01:05.707,00072 23:09:31,2019-040T05:21:50.660Z,3.245,,290.377,0.1,101,201.065,198.170,193.043,0.1,1000,,,,,,,,,,
602961688.000,602961678.143,00073M00:01:07.653,00072 23:09:33,2019-040T05:21:52.660Z,,,,,,,,,,,1.956,,290.643,0.1,100,197.713,196.603,193.879,0.1,1000
602961696.000,602961686.143,00073M00:01:15.439,00072 23:09:41,2019-040T05:22:00.660Z,3.082,,285.369,0.1,101,201.065,198.221,193.010,0.1,1000,,,,,,,,,,
602961698.000,602961688.143,00073M00:01:17.386,00072 23:09:43,2019-040T05:22:02.660Z,,,,,,,,,,,,,,0.1,100,197.801,196.634,193.804,0.1,1000
602961706.000,602961696.143,00073M00:01:25.172,00072 23:09:51,2019-040T05:22:10.660Z,3.082,,285.369,0.1,101,201.066,198.184,193.025,0.1,1000,,,,,,,,,,
602961708.000,602961698.143,00073M00:01:27.118,00072 23:09:53,2019-040T05:22:12.660Z,,,,,,,,,,,,,,0.1,100,197.714,196.623,193.830,0.1,1000
602961716.000,602961706.143,00073M00:01:34.904,00072 23:10:01,2019-040T05:22:20.660Z,2.756,,285.369,0.1,101,201.157,198.210,192.980,0.1,1000,,,,,,,,,,
602961718.000,602961708.143,00073M00:01:36.851,00072 23:10:03,2019-040T05:22:22.660Z,,,,,,,,,,,,,,0.1,100,197.809,196.660,193.762,0.1,1000
602961726.000,602961716.143,00073M00:01:44.637,00072 23:10:10,2019-040T05:22:30.660Z,2.915,,290.377,0.1,101,201.008,198.126,192.883,0.1,1000,,,,,,,,,,
602961728.000,602961718.143,00073M00:01:46.583,00072 23:10:12,2019-040T05:22:32.660Z,,,,,,,,,,,2.116,,285.690,0.1,100,197.772,196.605,193.782,0.1,1000
602961736.000,602961726.142,00073M00:01:54.368,00072 23:10:20,2019-040T05:22:40.659Z,3.078,,285.369,0.1,101,201.195,198.152,192.909,0.1,1000,,,,,,,,,,
602961738.000,602961728.142,00073M00:01:56.315,00072 23:10:22,2019-040T05:22:42.659Z,,,,,,,,,,,,,,0.1,100,197.709,196.649,193.775,0.1,1000
602961746.000,602961736.142,00073M00:02:04.101,00072 23:10:30,2019-040T05:22:50.659Z,2.915,,285.369,0.1,101,201.161,198.112,192.856,0.1,1000,,,,,,,,,,
602961748.000,602961738.142,00073M00:02:06.047,00072 23:10:32,2019-040T05:22:52.659Z,,,,,,,,,,,1.954,,290.643,0.1,100,197.659,196.580,193.763,0.1,1000
602961756.000,602961746.142,00073M00:02:13.833,00072 23:10:40,2019-040T05:23:00.659Z,3.074,,285.369,0.1,101,201.105,198.113,192.793,0.1,1000,,,,,,,,,,
602961758.000,602961748.142,00073M00:02:15.780,00072 23:10:42,2019-040T05:23:02.659Z,,,,,,,,,,,2.116,,285.690,0.1,100,197.602,196.568,193.757,0.1,1000
602961766.000,602961756.142,00073M00:02:23.566,00072 23:10:49,2019-040T05:23:10.659Z,2.426,,285.369,0.1,101,201.170,198.068,192.748,0.1,1000,,,,,,,,,,
602961768.000,602961758.142,00073M00:02:25.512,00072 23:10:51,2019-040T05:23:12.659Z,,,,,,,,,,,1.953,,290.643,0.1,100,197.629,196.575,193.758,0.1,1000
602961776.000,602961766.142,00073M00:02:33.298,00072 23:10:59,2019-040T05:23:20.659Z,3.234,,285.369,0.1,101,201.115,198.059,192.720,0.1,1000,,,,,,,,,,
602961778.000,602961768.142,00073M00:02:35.245,00072 23:11:01,2019-040T05:23:22.659Z,,,,,,,,,,,2.114,,285.690,0.1,100,197.673,196.581,193.714,0.1,1000
602961786.000,602961776.141,00073M00:02:43.030,00072 23:11:09,2019-040T05:23:30.658Z,2.747,,285.369,0.1,101,200.955,198.002,192.683,0.1,1000,,,,,,,,,,
602961788.000,602961778.141,00073M00:02:44.976,00072 23:11:11,2019-040T05:23:32.658Z,,,,,,,,,,,1.789,,290.643,0.1,100,197.673,196.563,193.695,0.1,1000
602961796.000,602961786.141,00073M00:02:52.762,00072 23:11:19,2019-040T05:23:40.658Z,2.583,,285.369,0.1,101,201.033,197.951,192.580,0.1,1000,,,,,,,,,,
602961798.000,602961788.141,00073M00:02:54.709,00072 23:11:20,2019-040T05:23:42.658Z,,,,,,,,,,,1.951,,290.643,0.1,100,197.687,196.564,193.640,0.1,1000
602961806.000,602961796.141,00073M00:03:02.495,00072 23:11:28,2019-040T05:23:50.658Z,3.069,,285.369,0.1,101,200.923,197.996,192.625,0.1,1000,,,,,,,,,,
602961808.000,602961798.141,00073M00:03:04.441,00072 23:11:30,2019-040T05:23:52.658Z,,,,,,,,,,,2.112,,285.690,0.1,100,197.515,196.506,193.614,0.1,1000
602961816.000,602961806.141,00073M00:03:12.227,00072 23:11:38,2019-040T05:24:00.658Z,2.905,,285.369,0.1,101,201.058,197.944,192.554,0.1,1000,,,,,,,,,,
602961818.000,602961808.141,00073M00:03:14.173,00072 23:11:40,2019-040T05:24:02.658Z,,,,,,,,,,,1.951,,290.643,0.1,100,197.731,196.545,193.634,0.1,1000
602961826.000,602961816.141,00073M00:03:21.959,00072 23:11:48,2019-040T05:24:10.658Z,2.419,,285.369,0.1,101,201.168,197.977,192.477,0.1,1000,,,,,,,,,,
602961828.000,602961818.141,00073M00:03:23.906,00072 23:11:50,2019-040T05:24:12.658Z,,,,,,,,,,,1.951,,290.643,0.1,100,197.581,196.477,193.635,0.1,1000
602961836.000,602961826.141,00073M00:03:31.692,00072 23:11:57,2019-040T05:24:20.658Z,2.902,,285.369,0.1,101,201.000,197.886,192.470,0.1,1000,,,,,,,,,,
