AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
598611995.000,598611992.725,00024M00:05:54.255,00023 23:17:51,2018-354T21:07:00.186Z,,,,,,198.670,195.861,192.582,1,1101,,,,,,196.067,194.981,193.195,1,1101
598611996.000,598611993.725,00024M00:05:55.228,00023 23:17:52,2018-354T21:07:01.186Z,,,,,,198.575,195.785,192.596,1,1101,,,,,,196.015,195.081,193.168,1,1101
598611997.000,598611994.725,00024M00:05:56.201,00023 23:17:53,2018-354T21:07:02.186Z,,,,,,198.522,195.758,192.537,1,1101,,,,,,196.053,195.062,193.168,1,1101
598611998.000,598611995.725,00024M00:05:57.175,00023 23:17:54,2018-354T21:07:03.186Z,,,,,,198.658,195.810,192.608,1,1101,,,,,,195.928,194.969,193.188,1,1101
598611999.000,598611996.725,00024M00:05:58.148,00023 23:17:55,2018-354T21:07:04.186Z,,,,,,198.716,195.881,192.531,1,1101,,,,,,195.935,194.956,193.157,1,1101
598612000.000,598611997.725,00024M00:05:59.121,00023 23:17:56,2018-354T21:07:05.186Z,,,,,,198.575,195.727,192.539,1,1101,,,,,,196.003,194.943,193.250,1,1101
598612001.000,598611998.725,00024M00:06:00.094,00023 23:17:57,2018-354T21:07:06.186Z,,,,,,198.621,195.766,192.481,1,1101,,,,,,196.036,194.931,193.188,1,1101
598612002.000,598611999.725,00024M00:06:01.068,00023 23:17:58,2018-354T21:07:07.186Z,,,,,,198.587,195.694,192.499,1,1101,,,,,,195.847,194.950,193.163,1,1101
598612003.000,598612000.725,00024M00:06:02.041,00023 23:17:59,2018-354T21:07:08.186Z,,,,,,198.728,195.810,192.518,1,1101,,,,,,195.960,194.975,193.195,1,1101
598612004.000,598612001.725,00024M00:06:03.014,00023 23:18:00,2018-354T21:07:09.186Z,,,,,,198.556,195.830,192.481,1,1101,,,,,,195.927,194.955,193.131,1,1101
598612005.000,598612002.725,00024M00:06:03.987,00023 23:18:01,2018-354T21:07:10.186Z,,,,,,198.619,195.681,192.518,1,1101,,,,,,195.966,195.007,193.188,1,1101
598612006.000,598612003.725,00024M00:06:04.961,00023 23:18:02,2018-354T21:07:11.186Z,,,,,,198.613,195.797,192.531,1,1101,,,,,,195.905,194.989,193.215,1,1101
598612007.000,598612004.725,00024M00:06:05.934,00023 23:18:03,2018-354T21:07:12.186Z,,,,,,198.535,195.810,192.486,1,1101,,,,,,195.961,195.039,193.246,1,1101
598612008.000,598612005.725,00024M00:06:06.907,00023 23:18:04,2018-354T21:07:13.186Z,,,,,,198.600,195.778,192.563,1,1101,,,,,,195.854,195.020,193.208,1,1101
