AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
597422721.000,597422709.369,00010M14:34:49.249,00010 13:51:16,2018-341T02:45:35.021Z,,,,1,110,261.264,259.380,256.338,1,1101,,,,,,,,,,
597422722.000,597422710.369,00010M14:34:50.223,00010 13:51:17,2018-341T02:45:36.021Z,,,,1,110,260.666,258.824,255.873,1,1101,,,,,,,,,,
597422723.000,597422711.369,00010M14:34:51.196,00010 13:51:18,2018-341T02:45:37.021Z,,,,1,111,260.697,258.869,255.708,1,1101,,,,,,,,,,
597422724.000,597422712.369,00010M14:34:52.169,00010 13:51:19,2018-341T02:45:38.021Z,,,,1,111,260.692,258.937,255.678,1,1101,,,,,,,,,,
597422725.000,597422713.369,00010M14:34:53.142,00010 13:51:20,2018-341T02:45:39.021Z,,,,1,111,260.615,258.782,255.727,1,1101,,,,,,,,,,
597422726.000,597422714.369,00010M14:34:54.115,00010 13:51:21,2018-341T02:45:40.021Z,,,,1,111,260.804,258.958,255.948,1,1101,,,,,,,,,,
597422727.000,597422715.369,00010M14:34:55.089,00010 13:51:22,2018-341T02:45:41.021Z,,,,1,111,260.853,258.883,255.946,1,1101,,,,,,,,,,
597422728.000,597422716.369,00010M14:34:56.062,00010 13:51:23,2018-341T02:45:42.021Z,,,,1,111,260.743,258.912,256.001,1,1101,,,,,,,,,,
597422729.000,597422717.368,00010M14:34:57.034,00010 13:51:24,2018-341T02:45:43.020Z,,,,1,111,260.751,258.882,256.056,1,1101,,,,,,,,,,
597422730.000,597422718.368,00010M14:34:58.007,00010 13:51:25,2018-341T02:45:44.020Z,,,,1,111,260.641,259.003,255.967,1,1101,,,,,,,,,,
597422731.000,597422719.368,00010M14:34:58.981,00010 13:51:26,2018-341T02:45:45.020Z,,,,1,111,260.722,258.940,255.976,1,1101,,,,,,,,,,
597422732.000,597422720.368,00010M14:34:59.954,00010 13:51:27,2018-341T02:45:46.020Z,,,,1,110,260.732,259.076,255.888,1,1101,,,,,,,,,,
597422733.000,597422721.368,00010M14:35:00.927,00010 13:51:28,2018-341T02:45:47.020Z,,,,1,110,260.792,259.006,255.432,1,1101,,,,,,,,,,
