AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
604470810.000,604470787.046,00090M00:00:01.674,00089 23:11:07,2019-057T16:33:44.014Z,,,,,,,,,,,1.940,,285.690,0.1,100,196.842,195.746,192.858,0.1,1000
604470815.000,604470792.046,00090M00:00:06.540,00089 23:11:12,2019-057T16:33:49.014Z,2.566,,285.369,0.1,101,200.338,197.088,191.654,0.1,1000,,,,,,,,,,
604470820.000,604470797.046,00090M00:00:11.406,00089 23:11:17,2019-057T16:33:54.014Z,,,,,,,,,,,1.942,,290.643,0.1,100,196.848,195.790,192.914,0.1,1000
604470825.000,604470802.046,00090M00:00:16.272,00089 23:11:22,2019-057T16:33:59.014Z,3.852,,280.363,0.1,101,200.375,197.074,191.730,0.1,1000,,,,,,,,,,
604470830.000,604470807.045,00090M00:00:21.138,00089 23:11:27,2019-057T16:34:04.013Z,,,,,,,,,,,2.103,,290.643,0.1,100,196.850,195.735,192.884,0.1,1000
604470835.000,604470812.045,00090M00:00:26.004,00089 23:11:32,2019-057T16:34:09.013Z,3.209,,280.363,0.1,101,200.396,197.075,191.699,0.1,1000,,,,,,,,,,
604470840.000,604470817.045,00090M00:00:30.870,00089 23:11:37,2019-057T16:34:14.013Z,,,,,,,,,,,,,,0.1,100,196.944,195.703,192.884,0.1,1000
604470845.000,604470822.045,00090M00:00:35.736,00089 23:11:42,2019-057T16:34:19.013Z,3.371,,280.363,0.1,101,200.441,197.036,191.744,0.1,1000,,,,,,,,,,
604470850.000,604470827.045,00090M00:00:40.603,00089 23:11:46,2019-057T16:34:24.013Z,,,,,,,,,,,,,,0.1,100,196.875,195.684,192.821,0.1,1000
604470855.000,604470832.045,00090M00:00:45.469,00089 23:11:51,2019-057T16:34:29.013Z,3.049,,280.363,0.1,101,200.420,197.003,191.691,0.1,1000,,,,,,,,,,
604470860.000,604470837.045,00090M00:00:50.335,00089 23:11:56,2019-057T16:34:34.013Z,,,,,,,,,,,,,,0.1,100,196.913,195.728,192.915,0.1,1000
604470865.000,604470842.045,00090M00:00:55.201,00089 23:12:01,2019-057T16:34:39.013Z,3.531,,280.363,0.1,101,200.323,196.958,191.711,0.1,1000,,,,,,,,,,
604470870.000,604470847.045,00090M00:01:00.067,00089 23:12:06,2019-057T16:34:44.013Z,,,,,,,,,,,,,,0.1,100,196.862,195.760,192.909,0.1,1000
604470875.000,604470852.045,00090M00:01:04.934,00089 23:12:11,2019-057T16:34:49.013Z,2.569,,280.363,0.1,101,200.439,197.009,191.756,0.1,1000,,,,,,,,,,
604470880.000,604470857.045,00090M00:01:09.800,00089 23:12:16,2019-057T16:34:54.013Z,,,,,,,,,,,1.779,,290.643,0.1,100,196.906,195.691,192.859,0.1,1000
604470885.000,604470862.045,00090M00:01:14.666,00089 23:12:20,2019-057T16:34:59.013Z,4.012,,280.363,0.1,101,200.431,196.905,191.690,0.1,1000,,,,,,,,,,
604470890.000,604470867.044,00090M00:01:19.531,00089 23:12:25,2019-057T16:35:04.012Z,,,,,,,,,,,1.779,,290.643,0.1,100,196.611,195.642,192.835,0.1,1000
604470895.000,604470872.044,00090M00:01:24.398,00089 23:12:30,2019-057T16:35:09.012Z,3.209,,275.359,0.1,101,200.452,196.996,191.666,0.1,1000,,,,,,,,,,
604470900.000,604470877.044,00090M00:01:29.264,00089 23:12:35,2019-057T16:35:14.012Z,,,,,,,,,,,,,,0.1,100,196.884,195.643,192.818,0.1,1000
604470905.000,604470882.044,00090M00:01:34.130,00089 23:12:40,2019-057T16:35:19.012Z,2.890,,280.363,0.1,101,200.278,196.945,191.749,0.1,1000,,,,,,,,,,
604470910.000,604470887.044,00090M00:01:38.996,00089 23:12:45,2019-057T16:35:24.012Z,,,,,,,,,,,,,,0.1,100,196.740,195.657,192.869,0.1,1000
604470915.000,604470892.044,00090M00:01:43.863,00089 23:12:50,2019-057T16:35:29.012Z,3.051,,280.363,0.1,101,200.399,196.924,191.748,0.1,1000,,,,,,,,,,
604470920.000,604470897.044,00090M00:01:48.729,00089 23:12:55,2019-057T16:35:34.012Z,,,,,,,,,,,1.778,,290.643,0.1,100,196.714,195.649,192.799,0.1,1000
604470925.000,604470902.044,00090M00:01:53.595,00089 23:12:59,2019-057T16:35:39.012Z,2.406,,280.363,0.1,101,200.367,196.944,191.645,0.1,1000,,,,,,,,,,
604470930.000,604470907.044,00090M00:01:58.461,00089 23:13:04,2019-057T16:35:44.012Z,,,,,,,,,,,2.101,,290.643,0.1,100,196.739,195.618,192.786,0.1,1000
604470935.000,604470912.044,00090M00:02:03.327,00089 23:13:09,2019-057T16:35:49.012Z,3.689,,280.363,0.1,101,200.323,196.906,191.653,0.1,1000,,,,,,,,,,
604470940.000,604470917.044,00090M00:02:08.194,00089 23:13:14,2019-057T16:35:54.012Z,,,,,,,,,,,,,,0.1,100,196.816,195.619,192.850,0.1,1000
604470945.000,604470922.044,00090M00:02:13.060,00089 23:13:19,2019-057T16:35:59.012Z,3.049,,285.369,0.1,101,200.283,196.931,191.703,0.1,1000,,,,,,,,,,
