AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
603050396.000,603050384.520,00074M00:00:00.770,00073 23:08:33,2019-041T06:00:19.182Z,4.354,,290.377,0.1,101,200.707,197.541,192.479,0.1,1000,,,,,,,,,,
603050398.000,603050386.520,00074M00:00:02.716,00073 23:08:35,2019-041T06:00:21.182Z,,,,,,,,,,,2.114,,295.595,0.1,100,197.400,196.455,193.644,0.1,1000
603050406.000,603050394.520,00074M00:00:10.502,00073 23:08:43,2019-041T06:00:29.182Z,4.517,,285.369,0.1,101,200.604,197.496,192.499,0.1,1000,,,,,,,,,,
603050408.000,603050396.520,00074M00:00:12.449,00073 23:08:45,2019-041T06:00:31.182Z,,,,,,,,,,,2.116,,315.401,0.1,100,197.501,196.436,193.700,0.1,1000
603050416.000,603050404.520,00074M00:00:20.235,00073 23:08:53,2019-041T06:00:39.182Z,4.028,,285.369,0.1,101,200.565,197.522,192.389,0.1,1000,,,,,,,,,,
603050418.000,603050406.520,00074M00:00:22.181,00073 23:08:55,2019-041T06:00:41.182Z,,,,,,,,,,,2.765,,290.643,0.1,100,197.590,196.511,193.688,0.1,1000
603050426.000,603050414.520,00074M00:00:29.967,00073 23:09:02,2019-041T06:00:49.182Z,4.355,,290.377,0.1,101,200.578,197.567,192.499,0.1,1000,,,,,,,,,,
603050428.000,603050416.520,00074M00:00:31.914,00073 23:09:04,2019-041T06:00:51.182Z,,,,,,,,,,,2.116,,295.595,0.1,100,197.540,196.468,193.720,0.1,1000
603050436.000,603050424.519,00074M00:00:39.699,00073 23:09:12,2019-041T06:00:59.181Z,4.032,,290.377,0.1,101,200.596,197.585,192.510,0.1,1000,,,,,,,,,,
603050438.000,603050426.519,00074M00:00:41.645,00073 23:09:14,2019-041T06:01:01.181Z,,,,,,,,,,,2.115,,295.595,0.1,100,197.660,196.581,193.677,0.1,1000
603050446.000,603050434.519,00074M00:00:49.431,00073 23:09:22,2019-041T06:01:09.181Z,3.711,,285.369,0.1,101,200.572,197.612,192.531,0.1,1000,,,,,,,,,,
603050448.000,603050436.519,00074M00:00:51.378,00073 23:09:24,2019-041T06:01:11.181Z,,,,,,,,,,,2.118,,315.401,0.1,100,197.580,196.514,193.803,0.1,1000
603050456.000,603050444.519,00074M00:00:59.164,00073 23:09:32,2019-041T06:01:19.181Z,3.873,,290.377,0.1,101,200.596,197.501,192.562,0.1,1000,,,,,,,,,,
603050458.000,603050446.519,00074M00:01:01.110,00073 23:09:34,2019-041T06:01:21.181Z,,,,,,,,,,,2.280,,295.595,0.1,100,197.625,196.515,193.773,0.1,1000
603050466.000,603050454.519,00074M00:01:08.896,00073 23:09:41,2019-041T06:01:29.181Z,4.359,,295.386,0.1,101,200.456,197.548,192.614,0.1,1000,,,,,,,,,,
603050468.000,603050456.519,00074M00:01:10.843,00073 23:09:43,2019-041T06:01:31.181Z,,,,,,,,,,,2.116,,295.595,0.1,100,197.499,196.483,193.748,0.1,1000
603050476.000,603050464.519,00074M00:01:18.629,00073 23:09:51,2019-041T06:01:39.181Z,4.038,,290.377,0.1,101,200.610,197.580,192.653,0.1,1000,,,,,,,,,,
603050478.000,603050466.519,00074M00:01:20.575,00073 23:09:53,2019-041T06:01:41.181Z,,,,,,,,,,,2.118,,295.595,0.1,100,197.505,196.502,193.842,0.1,1000
603050486.000,603050474.519,00074M00:01:28.361,00073 23:10:01,2019-041T06:01:49.181Z,4.850,,290.377,0.1,101,200.462,197.554,192.737,0.1,1000,,,,,,,,,,
603050488.000,603050476.519,00074M00:01:30.308,00073 23:10:03,2019-041T06:01:51.181Z,,,,,,,,,,,2.609,,295.595,0.1,100,197.488,196.459,193.924,0.1,1000
603050496.000,603050484.518,00074M00:01:38.093,00073 23:10:11,2019-041T06:01:59.180Z,4.529,,285.369,0.1,101,200.559,197.606,192.769,0.1,1000,,,,,,,,,,
603050498.000,603050486.518,00074M00:01:40.039,00073 23:10:12,2019-041T06:02:01.180Z,,,,,,,,,,,2.282,,290.643,0.1,100,197.556,196.439,193.904,0.1,1000
603050506.000,603050494.518,00074M00:01:47.825,00073 23:10:20,2019-041T06:02:09.180Z,4.041,,290.377,0.1,101,200.630,197.573,192.717,0.1,1000,,,,,,,,,,
603050508.000,603050496.518,00074M00:01:49.772,00073 23:10:22,2019-041T06:02:11.180Z,,,,,,,,,,,2.283,,290.643,0.1,100,197.456,196.453,193.962,0.1,1000
603050516.000,603050504.518,00074M00:01:57.558,00073 23:10:30,2019-041T06:02:19.180Z,3.882,,285.369,0.1,101,200.565,197.599,192.769,0.1,1000,,,,,,,,,,
603050518.000,603050506.518,00074M00:01:59.504,00073 23:10:32,2019-041T06:02:21.180Z,,,,,,,,,,,2.608,,290.643,0.1,100,197.552,196.436,193.901,0.1,1000
603050526.000,603050514.518,00074M00:02:07.290,00073 23:10:40,2019-041T06:02:29.180Z,4.206,,295.386,0.1,101,200.507,197.586,192.807,0.1,1000,,,,,,,,,,
603050528.000,603050516.518,00074M00:02:09.236,00073 23:10:42,2019-041T06:02:31.180Z,,,,,,,,,,,2.447,,295.595,0.1,100,197.584,196.511,193.963,0.1,1000
603050536.000,603050524.518,00074M00:02:17.022,00073 23:10:49,2019-041T06:02:39.180Z,4.368,,290.377,0.1,101,200.628,197.637,192.793,0.1,1000,,,,,,,,,,
603050538.000,603050526.518,00074M00:02:18.969,00073 23:10:51,2019-041T06:02:41.180Z,,,,,,,,,,,2.120,,295.595,0.1,100,197.484,196.499,193.946,0.1,1000
603050546.000,603050534.517,00074M00:02:26.754,00073 23:10:59,2019-041T06:02:49.179Z,5.016,,290.377,0.1,101,200.654,197.585,192.825,0.1,1000,,,,,,,,,,
603050548.000,603050536.517,00074M00:02:28.700,00073 23:11:01,2019-041T06:02:51.179Z,,,,,,,,,,,2.284,,295.595,0.1,100,197.497,196.443,193.958,0.1,1000
603050556.000,603050544.517,00074M00:02:36.486,00073 23:11:09,2019-041T06:02:59.179Z,4.532,,290.377,0.1,101,200.578,197.561,192.839,0.1,1000,,,,,,,,,,
603050558.000,603050546.517,00074M00:02:38.433,00073 23:11:11,2019-041T06:03:01.179Z,,,,,,,,,,,2.285,,290.643,0.1,100,197.434,196.424,194.021,0.1,1000
603050566.000,603050554.517,00074M00:02:46.219,00073 23:11:19,2019-041T06:03:09.179Z,4.204,,295.386,0.1,101,200.526,197.567,192.775,0.1,1000,,,,,,,,,,
603050568.000,603050556.517,00074M00:02:48.165,00073 23:11:21,2019-041T06:03:11.179Z,,,,,,,,,,,2.446,,295.595,0.1,100,197.534,196.456,193.933,0.1,1000
603050576.000,603050564.517,00074M00:02:55.951,00073 23:11:28,2019-041T06:03:19.179Z,3.723,,285.369,0.1,101,200.488,197.593,192.839,0.1,1000,,,,,,,,,,
603050578.000,603050566.517,00074M00:02:57.898,00073 23:11:30,2019-041T06:03:21.179Z,,,,,,,,,,,2.283,,295.595,0.1,100,197.492,196.488,193.941,0.1,1000
603050586.000,603050574.517,00074M00:03:05.684,00073 23:11:38,2019-041T06:03:29.179Z,3.721,,290.377,0.1,101,200.602,197.630,192.819,0.1,1000,,,,,,,,,,
603050588.000,603050576.517,00074M00:03:07.630,00073 23:11:40,2019-041T06:03:31.179Z,,,,,,,,,,,2.121,,295.595,0.1,100,197.448,196.526,193.953,0.1,1000
603050596.000,603050584.517,00074M00:03:15.416,00073 23:11:48,2019-041T06:03:39.179Z,4.044,,290.377,0.1,101,200.622,197.579,192.800,0.1,1000,,,,,,,,,,
603050598.000,603050586.517,00074M00:03:17.363,00073 23:11:50,2019-041T06:03:41.179Z,,,,,,,,,,,2.121,,295.595,0.1,100,197.397,196.494,193.972,0.1,1000
603050606.000,603050594.516,00074M00:03:25.148,00073 23:11:58,2019-041T06:03:49.178Z,4.857,,295.386,0.1,101,200.681,197.644,192.897,0.1,1000,,,,,,,,,,
603050608.000,603050596.516,00074M00:03:27.094,00073 23:12:00,2019-041T06:03:51.178Z,,,,,,,,,,,2.122,,295.595,0.1,100,197.523,196.538,194.022,0.1,1000
603050616.000,603050604.516,00074M00:03:34.880,00073 23:12:07,2019-041T06:03:59.178Z,4.371,,300.397,0.1,101,200.551,197.682,192.902,0.1,1000,,,,,,,,,,
603050618.000,603050606.516,00074M00:03:36.827,00073 23:12:09,2019-041T06:04:01.178Z,,,,,,,,,,,2.122,,295.595,0.1,100,197.504,196.513,194.041,0.1,1000
603050626.000,603050614.516,00074M00:03:44.613,00073 23:12:17,2019-041T06:04:09.178Z,4.050,,295.386,0.1,101,200.680,197.682,192.960,0.1,1000,,,,,,,,,,
603050628.000,603050616.516,00074M00:03:46.559,00073 23:12:19,2019-041T06:04:11.178Z,,,,,,,,,,,2.287,,315.401,0.1,100,197.499,196.483,194.067,0.1,1000
603050636.000,603050624.516,00074M00:03:54.345,00073 23:12:27,2019-041T06:04:19.178Z,4.051,,300.397,0.1,101,200.552,197.773,192.994,0.1,1000,,,,,,,,,,
603050638.000,603050626.516,00074M00:03:56.292,00073 23:12:29,2019-041T06:04:21.178Z,,,,,,,,,,,3.265,,290.643,0.1,100,197.499,196.464,194.067,0.1,1000
603050646.000,603050634.516,00074M00:04:04.078,00073 23:12:37,2019-041T06:04:29.178Z,4.538,,295.386,0.1,101,200.531,197.733,193.012,0.1,1000,,,,,,,,,,
