AOBT,SCLK,LMST,LTST,UTC,BMY_HORIZONTAL_WIND_SPEED,BMY_VERTICAL_WIND_SPEED,BMY_WIND_DIRECTION,BMY_WIND_FREQUENCY,BMY_WS_OPERATIONAL_FLAGS,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_AIR_TEMP_FREQUENCY,BMY_AIR_TEMP_OPERATIONAL_FLAGS,BPY_HORIZONTAL_WIND_SPEED,BPY_VERTICAL_WIND_SPEED,BPY_WIND_DIRECTION,BPY_WIND_FREQUENCY,BPY_WS_OPERATIONAL_FLAGS,BPY_BASE_ROD_TEMP,BPY_MID_ROD_TEMP,BPY_TIP_ROD_TEMP,BPY_AIR_TEMP_FREQUENCY,BPY_AIR_TEMP_OPERATIONAL_FLAGS
607045279.000,607045267.628,00119M00:00:04.196,00118 23:18:44,2019-087T11:41:48.682Z,,,,,,,,,,,2.054,,295.595,0.1,100,195.204,194.221,191.387,0.1,1000
607045284.000,607045272.628,00119M00:00:09.063,00118 23:18:49,2019-087T11:41:53.682Z,3.619,,285.369,0.1,101,199.009,195.917,190.633,0.1,1000,,,,,,,,,,
607045289.000,607045277.628,00119M00:00:13.929,00118 23:18:54,2019-087T11:41:58.682Z,,,,,,,,,,,2.210,,290.643,0.1,100,195.349,194.246,191.343,0.1,1000
607045294.000,607045282.628,00119M00:00:18.795,00118 23:18:59,2019-087T11:42:03.682Z,3.459,,285.369,0.1,101,198.951,195.846,190.556,0.1,1000,,,,,,,,,,
607045299.000,607045287.628,00119M00:00:23.661,00118 23:19:04,2019-087T11:42:08.682Z,,,,,,,,,,,2.053,,290.643,0.1,100,195.254,194.164,191.368,0.1,1000
607045304.000,607045292.628,00119M00:00:28.527,00118 23:19:09,2019-087T11:42:13.682Z,3.775,,285.369,0.1,101,198.939,195.847,190.602,0.1,1000,,,,,,,,,,
607045309.000,607045297.628,00119M00:00:33.394,00118 23:19:14,2019-087T11:42:18.682Z,,,,,,,,,,,2.053,,295.595,0.1,100,195.293,194.190,191.363,0.1,1000
607045314.000,607045302.628,00119M00:00:38.260,00118 23:19:19,2019-087T11:42:23.682Z,3.459,,285.369,0.1,101,198.830,195.828,190.557,0.1,1000,,,,,,,,,,
607045319.000,607045307.627,00119M00:00:43.125,00118 23:19:23,2019-087T11:42:28.681Z,,,,,,,,,,,2.053,,290.643,0.1,100,195.180,194.222,191.382,0.1,1000
607045324.000,607045312.627,00119M00:00:47.991,00118 23:19:28,2019-087T11:42:33.681Z,3.460,,285.369,0.1,101,198.920,195.764,190.589,0.1,1000,,,,,,,,,,
607045329.000,607045317.627,00119M00:00:52.858,00118 23:19:33,2019-087T11:42:38.681Z,,,,,,,,,,,2.053,,290.643,0.1,100,195.295,194.204,191.389,0.1,1000
607045334.000,607045322.627,00119M00:00:57.724,00118 23:19:38,2019-087T11:42:43.681Z,3.775,,290.377,0.1,101,198.899,195.814,190.613,0.1,1000,,,,,,,,,,
